Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SPT5_T0_R1.raw	SPT5_T0_R2.raw	SPT5_T15_R1.raw	SPT5_T15_R2.raw	SPT5_T0_R1.pseudo	SPT5_T0_R2.pseudo	SPT5_T15_R1.pseudo	SPT5_T15_R2.pseudo
Interval_131	III	48323	48532	+	210	5.537077819124	0.203626473564611	1.10501956699259	0.184274088574556	0.853798440149027	NA	8	3	3	9	7.74288290087737	4.02912500149406	2.63214802590498	7.7441553482196
Interval_132	III	50345	50807	+	463	24.713218236755	-0.125393309931821	0.502047362118874	-0.249763905545888	0.802769934416758	0.939630063509793	20	21	31	28	19.3572072521934	28.2038750104584	27.1988629343515	24.0929277500165
Interval_133	III	51929	52680	+	752	9.70520113254875	-1.69937679021506	0.848455163719664	-2.00290700426045	0.045187271151382	0.315587901721252	4	4	19	15	3.87144145043869	5.37216666865875	16.6702708307316	12.906925580366
Interval_134	III	58724	59489	+	766	9.75447009675239	0.579869409688942	0.792192451132645	0.731980478808991	0.464180482848439	0.845990733876174	13	8	12	6	12.5821847139257	10.7443333373175	10.5285921036199	5.1627702321464
Interval_135	III	68540	68770	+	231	15.2136788239892	1.86743624374449	0.670137020832832	2.78664838039194	0.00532562304876993	0.0726448268996273	23	19	10	5	22.2607883400225	25.5177916761291	8.77382675301662	4.30230852678867
Interval_136	III	77645	79033	+	1389	40.8995074137196	-0.216452486042937	0.410123786335597	-0.52777354851059	0.597656518385366	0.898027780637564	38	29	57	44	36.7786937791675	38.9482083477759	50.0108124921947	37.8603150357402
Interval_137	III	82403	82600	+	198	5.06049539719955	3.39862154669906	1.4570963700203	2.33246174832741	0.0196764129731145	NA	8	8	2	0	7.74288290087737	10.7443333373175	1.75476535060332	0
Interval_138	III	103602	104511	+	910	12.688098983718	0.722129206773916	0.682083393553061	1.05871102214093	0.289731406596024	0.738426493672528	16	12	13	9	15.4857658017547	16.1165000059762	11.4059747789216	7.7441553482196
Interval_139	III	107158	107327	+	170	4.43397591336491	1.25954051047543	1.24575473847417	1.01106620073398	0.311984745969101	NA	6	5	3	3	5.80716217565803	6.71520833582343	2.63214802590498	2.5813851160732
Interval_140	III	120430	120642	+	213	4.90920811579149	-0.184304643368763	1.16167549859637	-0.158654153928058	0.873941360426092	NA	4	4	4	8	3.87144145043869	5.37216666865875	3.50953070120665	6.88369364286186
Interval_141	III	122532	124151	+	1620	57.7323273110183	0.54180204713925	0.354994195044771	1.52622790654624	0.126953115814039	0.540634488320273	64	56	50	58	61.943063207019	75.2103333612225	43.8691337650831	49.9067789107485
Interval_142	III	124844	125484	+	641	10.5778338174846	1.7584953427375	0.79998375170311	2.19816382394491	0.0279374336331509	0.234513265016738	13	15	7	4	12.5821847139257	20.1456250074703	6.14167872711163	3.44184682143093
Interval_143	III	127408	127933	+	526	12.9702780617825	1.08243897203456	0.701668314908648	1.54266474491653	0.122912140045689	0.538529999004614	13	17	7	12	12.5821847139257	22.8317083417997	6.14167872711163	10.3255404642928
Interval_144	III	131707	131903	+	197	3.09425188503097	-1.30192780023876	1.64910083340687	-0.789477376922498	0.429833047157417	NA	1	2	7	3	0.967860362609672	2.68608333432937	6.14167872711163	2.5813851160732
Interval_145	III	133338	133619	+	282	7.71214532803714	-0.864454731237766	0.926397955628392	-0.933135404699151	0.350750061123925	NA	7	3	15	8	6.7750225382677	4.02912500149406	13.1607401295249	6.88369364286186
Interval_146	III	137081	137913	+	833	39.5656371991379	0.380201232858921	0.409342116768923	0.928810443108029	0.352987331432763	0.794535594707403	44	35	41	38	42.5858559548256	47.006458350764	35.9726896873681	32.6975448035938
Interval_147	III	157704	158032	+	329	5.52623652109971	-1.06829725082441	1.12814388657483	-0.946951238700486	0.343663626609461	NA	2	4	10	7	1.93572072521934	5.37216666865875	8.77382675301662	6.02323193750413
Interval_148	III	163265	164297	+	1033	29.1165892311335	0.561450396468866	0.463855003312514	1.21040064774422	0.226125193474184	0.67664994569905	33	28	27	27	31.9393919661192	37.6051666806112	23.6893322331449	23.2324660446588
Interval_149	III	167931	168440	+	510	6.58616228442157	0.866498559513933	1.10478653233222	0.784313108600941	0.432856409571907	NA	16	1	3	8	15.4857658017547	1.34304166716469	2.63214802590498	6.88369364286186
Interval_150	III	169750	170045	+	296	4.67103565178241	2.11580834220173	1.28461920624305	1.64703153426263	0.099551564328208	NA	6	7	2	2	5.80716217565803	9.40129167015281	1.75476535060332	1.72092341071547
Interval_151	III	176614	177230	+	617	9.58779164889062	0.225926814901878	0.827730793755531	0.272947214971689	0.784893791662748	0.939630063509793	5	12	11	9	4.83930181304836	16.1165000059762	9.65120942831828	7.7441553482196
Interval_152	III	178209	179362	+	1154	26.8053675754157	0.997470144500088	0.492729349312349	2.0243773704411	0.0429313383270817	0.315587901721252	31	31	18	23	30.0036712408998	41.6342916821053	15.7928881554299	19.7906192232279
Interval_153	III	193230	193427	+	198	2.45815919063278	0.826248243474013	1.92364895399307	0.429521322879055	0.667543879773715	NA	1	4	3	1	0.967860362609672	5.37216666865875	2.63214802590498	0.860461705357733
Interval_154	III	209757	210335	+	579	5.28095379161655	-0.183080395654084	1.10025025321869	-0.166398867092735	0.867843065455118	NA	6	3	6	7	5.80716217565803	4.02912500149406	5.26429605180997	6.02323193750413
Interval_155	III	211334	212156	+	823	12.1148038406968	-0.879561069953896	0.710743349856626	-1.23752275716871	0.215893071048009	0.663643137411663	8	7	20	16	7.74288290087737	9.40129167015281	17.5476535060332	13.7673872857237
Interval_156	III	214185	214543	+	359	3.74885174866938	-0.508310682365389	1.43915996049626	-0.353199572193567	0.723938828582598	NA	1	4	3	7	0.967860362609672	5.37216666865875	2.63214802590498	6.02323193750413
Interval_157	III	223322	223812	+	491	8.19778121264536	0.479010929895681	0.886175337427906	0.540537419249326	0.588826462559734	NA	14	4	6	10	13.5500450765354	5.37216666865875	5.26429605180997	8.60461705357733
Interval_158	III	224317	225469	+	1153	16.4200297624435	0.439982033784545	0.608418986513251	0.723156317500888	0.469583852647424	0.84714266314594	17	16	12	20	16.4536261643644	21.488666674635	10.5285921036199	17.2092341071547
Interval_159	III	227839	229085	+	1247	33.9484237807944	0.502861476104677	0.450333351507189	1.1166427590177	0.264147101406609	0.718381369246012	46	26	25	40	44.5215766800449	34.9190833462819	21.9345668825415	34.4184682143093
Interval_160	III	236310	236998	+	689	19.0164300232209	0.435962000803143	0.560349627118377	0.778017829770132	0.436558502141476	0.83168951027121	19	19	19	18	18.3893468895838	25.5177916761291	16.6702708307316	15.4883106964392
Interval_161	III	238808	239151	+	344	5.4106148727821	-0.639909427524711	1.14180392897658	-0.560437226817279	0.575181245485364	NA	2	5	5	10	1.93572072521934	6.71520833582343	4.38691337650831	8.60461705357733
Interval_162	III	246655	246895	+	241	10.0323009424316	0.381307049009918	0.764116691315915	0.499016777598792	0.617767564575606	0.900708740165314	11	9	11	9	10.6464639887064	12.0873750044822	9.65120942831828	7.7441553482196
Interval_163	III	262708	262932	+	225	5.67654960475941	-1.06358298841961	1.16052508943491	-0.916467035570503	0.359421989475082	NA	6	1	4	14	5.80716217565803	1.34304166716469	3.50953070120665	12.0464638750083
Interval_164	III	266499	266909	+	411	3.25511237700258	-1.01726651025668	1.75783752511166	-0.578703376008576	0.562789337633012	NA	3	1	10	0	2.90358108782902	1.34304166716469	8.77382675301662	0
Interval_165	III	295512	295966	+	455	10.7700923280908	0.652024294537679	0.768933270234644	0.847959530140647	0.396460509374806	0.826581809055645	8	14	11	8	7.74288290087737	18.8025833403056	9.65120942831828	6.88369364286186
Interval_166	III	299134	299386	+	253	5.46008395892209	-0.112377556271857	1.1020044983194	-0.101975587616237	0.918776052310232	NA	4	5	4	9	3.87144145043869	6.71520833582343	3.50953070120665	7.7441553482196
Interval_167	III	310253	310640	+	388	2.24794911652827	0.0729020441094173	1.99811604206341	0.0364853905252335	0.970895327625949	NA	2	2	4	1	1.93572072521934	2.68608333432937	3.50953070120665	0.860461705357733
Interval_168	III	315773	316518	+	746	41.0809157240963	1.42355712668765	0.433499852400456	3.28386992245756	0.00102392169664524	0.0229200933633665	49	54	29	22	47.4251577678739	72.5242500268931	25.4440975837482	18.9301575178701
Interval_169	IV	8	812	+	805	25.8674743940134	1.55359961389946	0.52186778388251	2.97699850782364	0.00291085426836419	0.0483575497350918	30	36	16	14	29.0358108782902	48.3495000179287	14.0381228048266	12.0464638750083
Interval_170	IV	20021	20461	+	441	11.0707816036112	0.871537364945485	0.797524689123107	1.09280299009145	0.274480308521428	0.728332247231631	17	9	15	3	16.4536261643644	12.0873750044822	13.1607401295249	2.5813851160732
Interval_171	IV	22526	22751	+	226	3.39984499867841	0.328208196428869	1.45565570624119	0.225471033446756	0.821612857191384	NA	5	2	3	4	4.83930181304836	2.68608333432937	2.63214802590498	3.44184682143093
Interval_172	IV	42383	42594	+	212	6.86687315308889	1.34550815942057	0.984839260971072	1.36622108068059	0.171869582785804	NA	12	6	3	6	11.6143243513161	8.05825000298812	2.63214802590498	5.1627702321464
Interval_173	IV	42597	42823	+	227	2.25708471124918	-1.00650964159126	2.17736371120718	-0.462260685438369	0.643894389202429	NA	3	0	6	1	2.90358108782902	0	5.26429605180997	0.860461705357733
Interval_174	IV	45195	46063	+	869	5.82158131443466	3.61277313092222	1.39311377708708	2.5933080200214	0.00950575933115573	NA	7	11	1	1	6.7750225382677	14.7734583388116	0.877382675301661	0.860461705357733
Interval_175	IV	49415	49728	+	314	2.96961414599955	0.807468769469599	1.61178560101331	0.500977778286364	0.616386762166526	NA	5	2	3	2	4.83930181304836	2.68608333432937	2.63214802590498	1.72092341071547
Interval_176	IV	59587	60336	+	750	7.60327846138811	-2.08140600632185	1.05572900547503	-1.9715343573281	0.0486627871527389	NA	2	3	21	7	1.93572072521934	4.02912500149406	18.4250361813349	6.02323193750413
Interval_177	IV	60998	61183	+	186	3.73493030572064	1.26696051566003	1.40248636419623	0.903367439430421	0.366330914988523	NA	4	5	3	2	3.87144145043869	6.71520833582343	2.63214802590498	1.72092341071547
Interval_178	IV	61368	62929	+	1562	33.1327964275763	-2.30952082122948	0.516648598454313	-4.4701966252091	7.8147720012428e-06	0.000758032884120551	13	7	75	52	12.5821847139257	9.40129167015281	65.8037006476246	44.7440086786021
Interval_179	IV	70258	70452	+	195	2.71472083398288	-3.01067607414978	2.12786776330067	-1.41487931067658	0.15710388503994	NA	0	1	3	8	0	1.34304166716469	2.63214802590498	6.88369364286186
Interval_180	IV	74178	74504	+	327	5.76464647901509	-1.31059276603309	1.0948291773713	-1.19707511739854	0.231277277480827	NA	4	2	9	10	3.87144145043869	2.68608333432937	7.89644407771495	8.60461705357733
Interval_181	IV	76795	77214	+	420	15.851521981758	-1.37931346776155	0.643613634991726	-2.14307682866179	0.0321069297219915	0.259531015252764	11	5	26	27	10.6464639887064	6.71520833582343	22.8119495578432	23.2324660446588
Interval_182	IV	83573	83840	+	268	5.23571494796254	-0.724899730079923	1.12022768110687	-0.647100354959685	0.517566995590751	NA	4	3	8	7	3.87144145043869	4.02912500149406	7.01906140241329	6.02323193750413
Interval_183	IV	97987	98593	+	607	7.86533843468493	-0.281414445925798	0.883490586731034	-0.318525686806746	0.750086213235877	NA	9	4	10	10	8.71074326348705	5.37216666865875	8.77382675301662	8.60461705357733
Interval_184	IV	106590	106959	+	370	6.32042767438061	-1.56074798296511	1.07591079215094	-1.45062954508049	0.146883043679302	NA	5	1	10	12	4.83930181304836	1.34304166716469	8.77382675301662	10.3255404642928
Interval_185	IV	130263	130803	+	541	16.4058708255885	0.353860047410305	0.600842393545106	0.588939880427629	0.555901603838489	0.879170471288045	16	16	15	18	15.4857658017547	21.488666674635	13.1607401295249	15.4883106964392
Interval_186	IV	132014	133304	+	1291	26.3715457321377	-0.200616598430556	0.483920127432953	-0.414565518270062	0.678459994970481	0.916866216113359	27	17	35	30	26.1322297904611	22.8317083417997	30.7083936355582	25.813851160732
Interval_187	IV	134843	135123	+	281	5.94800688880661	-1.22776204820443	1.09100051334092	-1.12535423511828	0.260438955885595	NA	2	4	8	11	1.93572072521934	5.37216666865875	7.01906140241329	9.46507875893506
Interval_188	IV	147760	148059	+	300	9.47407733992063	-0.942869319597628	0.824619288835799	-1.14339954493276	0.252872741348163	0.703192475480239	9	3	12	17	8.71074326348705	4.02912500149406	10.5285921036199	14.6278489910815
Interval_189	IV	159168	159437	+	270	3.40953619914117	-1.64187755122808	1.60478586777594	-1.02311316680745	0.30625434220338	NA	2	1	2	10	1.93572072521934	1.34304166716469	1.75476535060332	8.60461705357733
Interval_190	IV	199621	199915	+	295	4.85416008177551	-0.728592953619463	1.33262212302565	-0.546736348609634	0.584559878240162	NA	6	1	13	1	5.80716217565803	1.34304166716469	11.4059747789216	0.860461705357733
Interval_191	IV	202727	202918	+	192	1.72092341071547	-4.03691464988105	4.81210431126773	-0.838908383683299	0.401520722856067	NA	0	0	0	8	0	0	0	6.88369364286186
Interval_192	IV	212134	213510	+	1377	13.8458934396876	-0.452144804311727	0.667054797800681	-0.677822580397405	0.49788419221817	0.855369950044211	13	8	13	24	12.5821847139257	10.7443333373175	11.4059747789216	20.6510809285856
Interval_193	IV	215773	216136	+	364	15.5859801055561	1.46577347904399	0.635565141722499	2.30625215705108	0.021096546749346	0.191846722001865	21	19	9	10	20.3250676148031	25.5177916761291	7.89644407771495	8.60461705357733
Interval_194	IV	217254	217565	+	312	15.7482714349549	-0.149281504548508	0.619768818037909	-0.240866433101797	0.809658638787991	0.939630063509793	13	13	15	23	12.5821847139257	17.4595416731409	13.1607401295249	19.7906192232279
Interval_195	IV	221398	222242	+	845	16.3020273010736	0.163890322924613	0.625099557168326	0.262182753203393	0.793180549387438	0.939630063509793	11	18	16	19	10.6464639887064	24.1747500089644	14.0381228048266	16.3487724017969
Interval_196	IV	228987	229336	+	350	5.82336914977519	-0.114241000885778	1.05995797976087	-0.107778801676224	0.914171158734113	NA	6	4	4	10	5.80716217565803	5.37216666865875	3.50953070120665	8.60461705357733
Interval_197	IV	230713	230984	+	272	8.58277322167022	4.92127876332041e-05	0.852500146428636	5.77276002114139e-05	0.999953940039085	NA	12	4	8	12	11.6143243513161	5.37216666865875	7.01906140241329	10.3255404642928
Interval_198	IV	234160	234816	+	657	19.9903084636571	-0.173192702476261	0.546025435336607	-0.317187975628815	0.751100973280309	0.934085885184392	22	12	23	26	21.2929279774128	16.1165000059762	20.1798015319382	22.3720043393011
Interval_199	IV	239598	240131	+	534	19.7981305709802	-0.670702910474592	0.563074393599935	-1.19114439956424	0.233596902332829	0.677561148960821	15	12	22	34	14.5179054391451	16.1165000059762	19.3024188566366	29.2556979821629
Interval_200	IV	241461	242147	+	687	8.56837679090889	-1.09038575681513	0.86839776074709	-1.25562939715213	0.209250367927107	NA	7	3	14	13	6.7750225382677	4.02912500149406	12.2833574542233	11.1860021696505
Interval_201	IV	245475	245963	+	489	7.45258415769185	-0.676465388894335	0.919788390581471	-0.735457628973429	0.462060835711928	NA	5	5	11	10	4.83930181304836	6.71520833582343	9.65120942831828	8.60461705357733
Interval_202	IV	258472	258781	+	310	5.88872861230466	-1.75590499197594	1.17390053223249	-1.49578686077994	0.134709206404998	NA	4	1	16	5	3.87144145043869	1.34304166716469	14.0381228048266	4.30230852678867
Interval_203	IV	263956	264208	+	253	3.51123640451004	-0.303439881037745	1.48937893135886	-0.20373584898297	0.838559926264034	NA	5	1	7	2	4.83930181304836	1.34304166716469	6.14167872711163	1.72092341071547
Interval_204	IV	272033	272249	+	217	2.64354492967113	-2.05390865262644	2.00073912428546	-1.02657494307758	0.304620657799981	NA	2	0	2	8	1.93572072521934	0	1.75476535060332	6.88369364286186
Interval_205	IV	301363	303247	+	1885	18.0462467574729	-0.432355167693778	0.578474496017091	-0.747405755431963	0.454818672294984	0.835908844028465	19	9	24	24	18.3893468895838	12.0873750044822	21.0571842072399	20.6510809285856
Interval_206	IV	307890	308593	+	704	32.924163650563	0.642953748196727	0.450455334939933	1.42734184352032	0.153481385095819	0.570167017824042	36	34	25	34	34.8429730539482	45.6634166835994	21.9345668825415	29.2556979821629
Interval_207	IV	314738	314973	+	236	2.64207672027404	-3.11239528638999	2.15984681861697	-1.44102593737781	0.149577355288795	NA	1	0	8	3	0.967860362609672	0	7.01906140241329	2.5813851160732
Interval_208	IV	321561	322118	+	558	26.5982391603435	0.239316092847245	0.494259682031488	0.484191006362521	0.628250319042513	0.901038212715352	29	22	35	21	28.0679505156805	29.5469166776231	30.7083936355582	18.0696958125124
Interval_209	IV	330360	330970	+	611	22.3087583747482	-0.0995533876509943	0.517728025454051	-0.192288967868188	0.847515859517855	0.952452021638291	21	17	28	25	20.3250676148031	22.8317083417997	24.5667149084465	21.5115426339433
Interval_210	IV	341300	341517	+	218	9.49890167498679	-0.04574799513232	0.798538728561143	-0.0572896385561056	0.95431447403255	0.988275843215203	7	9	12	10	6.7750225382677	12.0873750044822	10.5285921036199	8.60461705357733
Interval_211	IV	356964	358276	+	1313	32.2694442829175	0.548392865479326	0.460349393361437	1.19125358561896	0.233554048954671	0.677561148960821	31	35	26	34	30.0036712408998	47.006458350764	22.8119495578432	29.2556979821629
Interval_212	IV	361249	361445	+	197	2.85798524626162	-1.13477347199855	1.74287882744115	-0.651091432250968	0.514987466869625	NA	1	2	2	7	0.967860362609672	2.68608333432937	1.75476535060332	6.02323193750413
Interval_213	IV	363510	363784	+	275	9.07357617454285	-0.167826900312822	0.814784178746209	-0.205977122151628	0.836808781998529	0.951870330217717	8	7	13	9	7.74288290087737	9.40129167015281	11.4059747789216	7.7441553482196
