PeakID (cmd=annotatePeaks.pl SPT5_T0_R2_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T0_R2_peak_390	XI	219692	220175	+	15	NA	promoter-TSS (YKL117W)	protein_coding-promoter-TSS (YKL117W)	38	tA(AGC)K1	tA(AGC)K1	tA(AGC)K1			tA(AGC)K1			tRNA
SPT5_T0_R2_peak_373	X	651424	651714	+	15	NA	promoter-TSS (YJR123W)	protein_coding-promoter-TSS (YJR123W)	-332	YJR123W	YJR123W	YJR123W			RPS5			protein_coding
SPT5_T0_R2_peak_482	XIII	253141	253529	+	15	NA	promoter-TSS (YML007C-A)	protein_coding-promoter-TSS (YML007C-A)	-63	YML007C-A	YML007C-A	YML007C-A			YML007C-A			protein_coding
SPT5_T0_R2_peak_245	VI	204881	205209	+	15	NA	promoter-TSS (YFR025C)	protein_coding-promoter-TSS (YFR025C)	-49	tA(AGC)F	tA(AGC)F	tA(AGC)F			tA(AGC)F			tRNA
SPT5_T0_R2_peak_386	XI	140941	141399	+	15	NA	promoter-TSS (YKL165C)	protein_coding-promoter-TSS (YKL165C)	-81	tE(UUC)K	tE(UUC)K	tE(UUC)K			tE(UUC)K			tRNA
SPT5_T0_R2_peak_135	IV	1238447	1239259	+	15	NA	promoter-TSS (YDR381C-A)	protein_coding-promoter-TSS (YDR381C-A)	-3	YDR381C-A	YDR381C-A	YDR381C-A			YDR381C-A			protein_coding
SPT5_T0_R2_peak_500	XIII	553011	553211	+	15	NA	promoter-TSS (YMR144W)	protein_coding-promoter-TSS (YMR144W)	-251	YMR144W	YMR144W	YMR144W			YMR144W			protein_coding
SPT5_T0_R2_peak_448	XII	805249	805697	+	15	NA	promoter-TSS (YLR337C)	protein_coding-promoter-TSS (YLR337C)	-367	YLR337C	YLR337C	YLR337C			VRP1			protein_coding
SPT5_T0_R2_peak_552	XIV	764195	764435	+	15	NA	Intergenic	Intergenic	-1060	YNR070W	YNR070W	YNR070W			PDR18			protein_coding
SPT5_T0_R2_peak_311	VII	1052310	1052655	+	15	NA	promoter-TSS (YGR280C)	protein_coding-promoter-TSS (YGR280C)	-342	YGR281W	YGR281W	YGR281W			YOR1			protein_coding
SPT5_T0_R2_peak_218	V	349601	349823	+	15	NA	promoter-TSS (YER094C)	protein_coding-promoter-TSS (YER094C)	-268	YER095W	YER095W	YER095W			RAD51			protein_coding
SPT5_T0_R2_peak_40	II	376065	376745	+	15	NA	promoter-TSS (YBR068C)	protein_coding-promoter-TSS (YBR068C)	-715	YBR068C	YBR068C	YBR068C			BAP2			protein_coding
SPT5_T0_R2_peak_322	VIII	115118	115854	+	15	NA	promoter-TSS (YHR005C)	protein_coding-promoter-TSS (YHR005C)	415	YHR005C-A	YHR005C-A	YHR005C-A			TIM10			protein_coding
SPT5_T0_R2_peak_85	IV	20022	20363	+	15	NA	promoter-TSS (YDL241W)	protein_coding-promoter-TSS (YDL241W)	-443	YDL241W	YDL241W	YDL241W			YDL241W			protein_coding
SPT5_T0_R2_peak_574	XV	304449	305026	+	15	NA	promoter-TSS (YOL011W)	protein_coding-promoter-TSS (YOL011W)	-612	YOL011W	YOL011W	YOL011W			PLB3			protein_coding
SPT5_T0_R2_peak_396	XI	302975	303217	+	15	NA	TTS (tW(CCA)K)	tRNA-TTS (tW(CCA)K)	178	tW(CCA)K	tW(CCA)K	tW(CCA)K			tW(CCA)K			tRNA
SPT5_T0_R2_peak_494	XIII	463115	463669	+	15	NA	promoter-TSS (YMR098C)	protein_coding-promoter-TSS (YMR098C)	-162	tD(GUC)M	tD(GUC)M	tD(GUC)M			tD(GUC)M			tRNA
SPT5_T0_R2_peak_94	IV	239702	240069	+	15	NA	promoter-TSS (YDL124W)	protein_coding-promoter-TSS (YDL124W)	-279	YDL125C	YDL125C	YDL125C			HNT1			protein_coding
SPT5_T0_R2_peak_470	XIII	46659	47217	+	15	NA	promoter-TSS (YML111W)	protein_coding-promoter-TSS (YML111W)	-4	YML111W	YML111W	YML111W			BUL2			protein_coding
SPT5_T0_R2_peak_453	XII	833420	833793	+	14	NA	promoter-TSS (YLR353W)	protein_coding-promoter-TSS (YLR353W)	-746	YLR353W	YLR353W	YLR353W			BUD8			protein_coding
SPT5_T0_R2_peak_302	VII	931012	931241	+	14	NA	promoter-TSS (tG(GCC)G2)	tRNA-promoter-TSS (tG(GCC)G2)	-103	tG(GCC)G2	tG(GCC)G2	tG(GCC)G2			tG(GCC)G2			tRNA
SPT5_T0_R2_peak_36	II	341670	342415	+	14	NA	Intergenic	Intergenic	-1059	YBR054W	YBR054W	YBR054W			YRO2			protein_coding
SPT5_T0_R2_peak_504	XIII	661811	662265	+	14	NA	promoter-TSS (YMR199W)	protein_coding-promoter-TSS (YMR199W)	-606	YMR199W	YMR199W	YMR199W			CLN1			protein_coding
SPT5_T0_R2_peak_138	IV	1266433	1267267	+	14	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	48	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
SPT5_T0_R2_peak_264	VII	311665	312396	+	14	NA	promoter-TSS (YGL101W)	protein_coding-promoter-TSS (YGL101W)	-97	YGL102C	YGL102C	YGL102C			YGL102C			protein_coding
SPT5_T0_R2_peak_412	XI	581203	582053	+	14	NA	promoter-TSS (YKR075C)	protein_coding-promoter-TSS (YKR075C)	-655	YKR076W	YKR076W	YKR076W			ECM4			protein_coding
SPT5_T0_R2_peak_523	XIV	116555	116982	+	14	NA	promoter-TSS (YNL277W)	protein_coding-promoter-TSS (YNL277W)	89	YNL277W-A	YNL277W-A	YNL277W-A			YNL277W-A			protein_coding
SPT5_T0_R2_peak_30	II	193449	193863	+	14	NA	promoter-TSS (YBL015W)	protein_coding-promoter-TSS (YBL015W)	-466	YBL015W	YBL015W	YBL015W			ACH1			protein_coding
SPT5_T0_R2_peak_335	VIII	455696	456085	+	14	NA	promoter-TSS (YHR177W)	protein_coding-promoter-TSS (YHR177W)	-701	YHR177W	YHR177W	YHR177W			YHR177W			protein_coding
SPT5_T0_R2_peak_47	II	474115	474466	+	14	NA	promoter-TSS (YBR115C)	protein_coding-promoter-TSS (YBR115C)	-364	YBR115C	YBR115C	YBR115C			LYS2			protein_coding
SPT5_T0_R2_peak_538	XIV	499300	500892	+	14	NA	TTS (YNL067W-B)	protein_coding-TTS (YNL067W-B)	415	YNL067W	YNL067W	YNL067W			RPL9B			protein_coding
SPT5_T0_R2_peak_297	VII	848915	849527	+	14	NA	promoter-TSS (YGR175C)	protein_coding-promoter-TSS (YGR175C)	501	YGR176W	YGR176W	YGR176W			YGR176W			protein_coding
SPT5_T0_R2_peak_128	IV	1031779	1032111	+	14	NA	promoter-TSS (YDR284C)	protein_coding-promoter-TSS (YDR284C)	-491	YDR285W	YDR285W	YDR285W			ZIP1			protein_coding
SPT5_T0_R2_peak_590	XV	682369	683685	+	14	NA	promoter-TSS (YOR185C)	protein_coding-promoter-TSS (YOR185C)	-84	YOR186W	YOR186W	YOR186W			YOR186W			protein_coding
SPT5_T0_R2_peak_51	II	539882	540085	+	14	NA	promoter-TSS (YBR149W)	protein_coding-promoter-TSS (YBR149W)	-4	YBR149W	YBR149W	YBR149W			ARA1			protein_coding
SPT5_T0_R2_peak_309	VII	1026167	1026903	+	14	NA	promoter-TSS (YGR267C)	protein_coding-promoter-TSS (YGR267C)	-101	YGR269W	YGR269W	YGR269W			YGR269W			protein_coding
SPT5_T0_R2_peak_547	XIV	586974	587249	+	14	NA	promoter-TSS (YNL024C-A)	protein_coding-promoter-TSS (YNL024C-A)	-291	YNL024C-A	YNL024C-A	YNL024C-A			KSH1			protein_coding
SPT5_T0_R2_peak_232	V	474729	475164	+	14	NA	promoter-TSS (YER152C)	protein_coding-promoter-TSS (YER152C)	-74	YER154W	YER154W	YER154W			OXA1			protein_coding
SPT5_T0_R2_peak_3	I	31910	33114	+	14	NA	promoter-TSS (YAL061W)	protein_coding-promoter-TSS (YAL061W)	-936	YAL061W	YAL061W	YAL061W			BDH2			protein_coding
SPT5_T0_R2_peak_139	IV	1278738	1279997	+	14	NA	TTS (YDR405W)	protein_coding-TTS (YDR405W)	157	YDR406W	YDR406W	YDR406W			PDR15			protein_coding
SPT5_T0_R2_peak_435	XII	636269	636619	+	14	NA	promoter-TSS (YLR249W)	protein_coding-promoter-TSS (YLR249W)	-336	YLR249W	YLR249W	YLR249W			YEF3			protein_coding
SPT5_T0_R2_peak_43	II	408520	408840	+	14	NA	promoter-TSS (YBR083W)	protein_coding-promoter-TSS (YBR083W)	-489	YBR083W	YBR083W	YBR083W			TEC1			protein_coding
SPT5_T0_R2_peak_420	XII	48743	49032	+	14	NA	promoter-TSS (YLL045C)	protein_coding-promoter-TSS (YLL045C)	-258	YLL045C	YLL045C	YLL045C			RPL8B			protein_coding
SPT5_T0_R2_peak_278	VII	541600	541938	+	14	NA	promoter-TSS (YGR028W)	protein_coding-promoter-TSS (YGR028W)	-81	tE(UUC)G3	tE(UUC)G3	tE(UUC)G3			tE(UUC)G3			tRNA
SPT5_T0_R2_peak_308	VII	1022024	1022424	+	14	NA	promoter-TSS (YGR264C)	protein_coding-promoter-TSS (YGR264C)	-371	YGR264C	YGR264C	YGR264C			MES1			protein_coding
SPT5_T0_R2_peak_265	VII	345814	347034	+	13	NA	promoter-TSS (YGL086W)	protein_coding-promoter-TSS (YGL086W)	438	snR10	snR10	snR10			snR10			snoRNA
SPT5_T0_R2_peak_536	XIV	490981	491366	+	13	NA	promoter-TSS (YNL071W)	protein_coding-promoter-TSS (YNL071W)	-350	YNL071W	YNL071W	YNL071W			LAT1			protein_coding
SPT5_T0_R2_peak_508	XIII	777404	777902	+	13	NA	promoter-TSS (YMR253C)	protein_coding-promoter-TSS (YMR253C)	270	YMR254C	YMR254C	YMR254C			YMR254C			protein_coding
SPT5_T0_R2_peak_327	VIII	227323	227739	+	13	NA	promoter-TSS (YHR064C)	protein_coding-promoter-TSS (YHR064C)	-390	YHR064C	YHR064C	YHR064C			SSZ1			protein_coding
SPT5_T0_R2_peak_228	V	439391	439614	+	13	NA	promoter-TSS (YER136W)	protein_coding-promoter-TSS (YER136W)	-114	YER136W	YER136W	YER136W			GDI1			protein_coding
SPT5_T0_R2_peak_512	XIII	867459	867671	+	13	NA	promoter-TSS (YMR300C)	protein_coding-promoter-TSS (YMR300C)	-474	YMR300C	YMR300C	YMR300C			ADE4			protein_coding
SPT5_T0_R2_peak_611	XV	1042944	1043432	+	13	NA	promoter-TSS (YOR375C)	protein_coding-promoter-TSS (YOR375C)	-3	YOR376W	YOR376W	YOR376W			YOR376W			protein_coding
SPT5_T0_R2_peak_50	II	490914	491118	+	13	NA	promoter-TSS (YBR126C)	protein_coding-promoter-TSS (YBR126C)	89	YBR126W-B	YBR126W-B	YBR126W-B			YBR126W-B			protein_coding
SPT5_T0_R2_peak_178	MT	2333	2588	+	13	NA	Intergenic	Intergenic	-1492	Q0010	Q0010	Q0010			Q0010			protein_coding
SPT5_T0_R2_peak_77	III	193231	193427	+	13	NA	promoter-TSS (YCR035C)	protein_coding-promoter-TSS (YCR035C)	32	YCR036W	YCR036W	YCR036W			RBK1			protein_coding
SPT5_T0_R2_peak_279	VII	544602	544966	+	13	NA	promoter-TSS (snR46)	snoRNA-promoter-TSS (snR46)	-136	tD(GUC)G2	tD(GUC)G2	tD(GUC)G2			tD(GUC)G2			tRNA
SPT5_T0_R2_peak_423	XII	108274	108629	+	13	NA	promoter-TSS (YLL019C)	protein_coding-promoter-TSS (YLL019C)	521	YLL018C-A	YLL018C-A	YLL018C-A			COX19			protein_coding
SPT5_T0_R2_peak_634	XVI	453404	453749	+	13	NA	promoter-TSS (YPL057C)	protein_coding-promoter-TSS (YPL057C)	159	YPL056C	YPL056C	YPL056C			LCL1			protein_coding
SPT5_T0_R2_peak_167	IX	268033	268947	+	13	NA	promoter-TSS (YIL046W)	protein_coding-promoter-TSS (YIL046W)	-161	YIL046W	YIL046W	YIL046W			MET30			protein_coding
SPT5_T0_R2_peak_427	XII	390469	390781	+	13	NA	promoter-TSS (YLR121C)	protein_coding-promoter-TSS (YLR121C)	-355	YLR121C	YLR121C	YLR121C			YPS3			protein_coding
SPT5_T0_R2_peak_410	XI	558364	558675	+	13	NA	TTS (snR42)	snoRNA-TTS (snR42)	842	YKR061W	YKR061W	YKR061W			KTR2			protein_coding
SPT5_T0_R2_peak_111	IV	521090	521337	+	13	NA	promoter-TSS (YDR034C-A)	protein_coding-promoter-TSS (YDR034C-A)	-101	YDR034W-B	YDR034W-B	YDR034W-B			YDR034W-B			protein_coding
SPT5_T0_R2_peak_642	XVI	664834	665108	+	13	NA	promoter-TSS (YPR049C)	protein_coding-promoter-TSS (YPR049C)	11	YPR051W	YPR051W	YPR051W			MAK3			protein_coding
SPT5_T0_R2_peak_186	MT	55512	56180	+	13	NA	Intergenic	Intergenic	1737	Q0144	Q0144	Q0144			Q0144			protein_coding
SPT5_T0_R2_peak_543	XIV	560431	560777	+	13	NA	TTS (YNL036W)	protein_coding-TTS (YNL036W)	161	tT(AGU)N2	tT(AGU)N2	tT(AGU)N2			tT(AGU)N2			tRNA
SPT5_T0_R2_peak_570	XV	232174	232530	+	13	NA	promoter-TSS (YOL052C-A)	protein_coding-promoter-TSS (YOL052C-A)	-597	YOL052C-A	YOL052C-A	YOL052C-A			DDR2			protein_coding
SPT5_T0_R2_peak_400	XI	335069	335620	+	13	NA	promoter-TSS (YKL056C)	protein_coding-promoter-TSS (YKL056C)	-429	YKL056C	YKL056C	YKL056C			TMA19			protein_coding
SPT5_T0_R2_peak_384	XI	106766	106980	+	13	NA	promoter-TSS (YKL181W)	protein_coding-promoter-TSS (YKL181W)	-443	YKL181W	YKL181W	YKL181W			PRS1			protein_coding
SPT5_T0_R2_peak_38	II	371155	371712	+	13	NA	promoter-TSS (YBR066C)	protein_coding-promoter-TSS (YBR066C)	-734	YBR066C	YBR066C	YBR066C			NRG2			protein_coding
SPT5_T0_R2_peak_137	IV	1251410	1251804	+	13	NA	promoter-TSS (YDR389W)	protein_coding-promoter-TSS (YDR389W)	-930	YDR389W	YDR389W	YDR389W			SAC7			protein_coding
SPT5_T0_R2_peak_281	VII	561636	561909	+	13	NA	promoter-TSS (tS(AGA)G)	tRNA-promoter-TSS (tS(AGA)G)	-29	tS(AGA)G	tS(AGA)G	tS(AGA)G			tS(AGA)G			tRNA
SPT5_T0_R2_peak_395	XI	278027	278867	+	13	NA	promoter-TSS (YKL085W)	protein_coding-promoter-TSS (YKL085W)	166	YKL086W	YKL086W	YKL086W			SRX1			protein_coding
SPT5_T0_R2_peak_208	V	241981	242934	+	13	NA	promoter-TSS (YER045C)	protein_coding-promoter-TSS (YER045C)	-723	YER046W	YER046W	YER046W			SPO73			protein_coding
SPT5_T0_R2_peak_285	VII	699969	700877	+	13	NA	promoter-TSS (YGR106C)	protein_coding-promoter-TSS (YGR106C)	-252	tL(GAG)G	tL(GAG)G	tL(GAG)G			tL(GAG)G			tRNA
SPT5_T0_R2_peak_160	IX	215011	215311	+	13	NA	TTS (YIL078W)	protein_coding-TTS (YIL078W)	792	YIL077C	YIL077C	YIL077C			YIL077C			protein_coding
SPT5_T0_R2_peak_313	VII	1072534	1072974	+	13	NA	Intergenic	Intergenic	2461	YGR288W	YGR288W	YGR288W			MAL13			protein_coding
SPT5_T0_R2_peak_253	VII	66883	67439	+	13	NA	promoter-TSS (YGL228W)	protein_coding-promoter-TSS (YGL228W)	-202	YGL229C	YGL229C	YGL229C			SAP4			protein_coding
SPT5_T0_R2_peak_2	I	29192	29970	+	13	NA	Intergenic	Intergenic	-1613	YAL063C	YAL063C	YAL063C			FLO9			protein_coding
SPT5_T0_R2_peak_540	XIV	515068	515338	+	13	NA	promoter-TSS (YNL059C)	protein_coding-promoter-TSS (YNL059C)	-268	YNL059C	YNL059C	YNL059C			ARP5			protein_coding
SPT5_T0_R2_peak_367	X	521461	521918	+	13	NA	promoter-TSS (YJR045C)	protein_coding-promoter-TSS (YJR045C)	-87	YJR045C	YJR045C	YJR045C			SSC1			protein_coding
SPT5_T0_R2_peak_225	V	424504	425275	+	13	NA	TTS (YER131W)	protein_coding-TTS (YER131W)	191	snR4	snR4	snR4			snR4			snoRNA
SPT5_T0_R2_peak_471	XIII	67770	68205	+	13	NA	promoter-TSS (YML102W)	protein_coding-promoter-TSS (YML102W)	-49	snR85	snR85	snR85			snR85			snoRNA
SPT5_T0_R2_peak_204	V	177138	177663	+	13	NA	promoter-TSS (YER012W)	protein_coding-promoter-TSS (YER012W)	301	tE(UUC)E1	tE(UUC)E1	tE(UUC)E1			tE(UUC)E1			tRNA
SPT5_T0_R2_peak_326	VIII	150907	151418	+	13	NA	promoter-TSS (YHR022C)	protein_coding-promoter-TSS (YHR022C)	144	YHR022C-A	YHR022C-A	YHR022C-A			YHR022C-A			protein_coding
SPT5_T0_R2_peak_615	XVI	29899	30399	+	13	NA	promoter-TSS (YPL270W)	protein_coding-promoter-TSS (YPL270W)	70	YPL271W	YPL271W	YPL271W			ATP15			protein_coding
SPT5_T0_R2_peak_312	VII	1061806	1062043	+	13	NA	promoter-TSS (YGR284C)	protein_coding-promoter-TSS (YGR284C)	-334	YGR284C	YGR284C	YGR284C			ERV29			protein_coding
SPT5_T0_R2_peak_155	IX	106066	106321	+	13	NA	TTS (YIL129C)	protein_coding-TTS (YIL129C)	3411	YIL130W	YIL130W	YIL130W			ASG1			protein_coding
SPT5_T0_R2_peak_295	VII	811043	811253	+	13	NA	promoter-TSS (YGR161W-A)	protein_coding-promoter-TSS (YGR161W-A)	-590	YGR161W-B	YGR161W-B	YGR161W-B			YGR161W-B			protein_coding
SPT5_T0_R2_peak_484	XIII	279728	280106	+	13	NA	promoter-TSS (YMR006C)	protein_coding-promoter-TSS (YMR006C)	-43	YMR007W	YMR007W	YMR007W			YMR007W			protein_coding
SPT5_T0_R2_peak_388	XI	166092	166308	+	12	NA	promoter-TSS (YKL150W)	protein_coding-promoter-TSS (YKL150W)	-270	YKL151C	YKL151C	YKL151C			YKL151C			protein_coding
SPT5_T0_R2_peak_144	IV	1410417	1411494	+	12	NA	promoter-TSS (YDR475C)	protein_coding-promoter-TSS (YDR475C)	172	YDR476C	YDR476C	YDR476C			YDR476C			protein_coding
SPT5_T0_R2_peak_124	IV	909562	910085	+	12	NA	promoter-TSS (YDR222W)	protein_coding-promoter-TSS (YDR222W)	-231	YDR222W	YDR222W	YDR222W			YDR222W			protein_coding
SPT5_T0_R2_peak_68	III	120431	120642	+	12	NA	promoter-TSS (YCR004C)	protein_coding-promoter-TSS (YCR004C)	-218	YCR004C	YCR004C	YCR004C			YCP4			protein_coding
SPT5_T0_R2_peak_199	V	99514	100512	+	12	NA	promoter-TSS (YEL027W)	protein_coding-promoter-TSS (YEL027W)	-120	tM(CAU)E	tM(CAU)E	tM(CAU)E			IMT4			tRNA
SPT5_T0_R2_peak_192	V	51703	51918	+	12	NA	promoter-TSS (YEL055C)	protein_coding-promoter-TSS (YEL055C)	-271	YEL055C	YEL055C	YEL055C			POL5			protein_coding
SPT5_T0_R2_peak_134	IV	1174451	1175038	+	12	NA	promoter-TSS (YDR349C)	protein_coding-promoter-TSS (YDR349C)	-568	YDR349C	YDR349C	YDR349C			YPS7			protein_coding
SPT5_T0_R2_peak_587	XV	648531	649171	+	12	NA	promoter-TSS (YOR166C)	protein_coding-promoter-TSS (YOR166C)	156	YOR167C	YOR167C	YOR167C			RPS28A			protein_coding
SPT5_T0_R2_peak_468	XIII	23663	24136	+	12	NA	promoter-TSS (YML124C)	protein_coding-promoter-TSS (YML124C)	-216	YML124C	YML124C	YML124C			TUB3			protein_coding
SPT5_T0_R2_peak_362	X	396698	397139	+	12	NA	promoter-TSS (YJL024C)	protein_coding-promoter-TSS (YJL024C)	-122	tG(GCC)J1	tG(GCC)J1	tG(GCC)J1			tG(GCC)J1			tRNA
SPT5_T0_R2_peak_33	II	234950	236468	+	12	NA	promoter-TSS (YBL002W)	protein_coding-promoter-TSS (YBL002W)	83	YBL003C	YBL003C	YBL003C			HTA2			protein_coding
SPT5_T0_R2_peak_406	XI	439388	439597	+	12	NA	promoter-TSS (YKL001C)	protein_coding-promoter-TSS (YKL001C)	-107	YKL001C	YKL001C	YKL001C			MET14			protein_coding
SPT5_T0_R2_peak_331	VIII	368071	368294	+	12	NA	promoter-TSS (YHR131C)	protein_coding-promoter-TSS (YHR131C)	-290	YHR131C	YHR131C	YHR131C			YHR131C			protein_coding
SPT5_T0_R2_peak_481	XIII	251569	251881	+	12	NA	promoter-TSS (YML009C)	protein_coding-promoter-TSS (YML009C)	-209	YML009C	YML009C	YML009C			MRPL39			protein_coding
SPT5_T0_R2_peak_258	VII	159359	159585	+	12	NA	promoter-TSS (YGL180W)	protein_coding-promoter-TSS (YGL180W)	-593	YGL180W	YGL180W	YGL180W			ATG1			protein_coding
SPT5_T0_R2_peak_209	V	266201	266702	+	11	NA	promoter-TSS (YER055C)	protein_coding-promoter-TSS (YER055C)	-666	YER055C	YER055C	YER055C			HIS1			protein_coding
SPT5_T0_R2_peak_366	X	465744	466256	+	11	NA	promoter-TSS (YJR018W)	protein_coding-promoter-TSS (YJR018W)	208	YJR016C	YJR016C	YJR016C			ILV3			protein_coding
SPT5_T0_R2_peak_276	VII	525527	525795	+	11	NA	promoter-TSS (YGR018C)	protein_coding-promoter-TSS (YGR018C)	432	YGR019W	YGR019W	YGR019W			UGA1			protein_coding
SPT5_T0_R2_peak_238	VI	49387	49609	+	11	NA	TTS (YFL041W-A)	protein_coding-TTS (YFL041W-A)	359	YFL041W	YFL041W	YFL041W			FET5			protein_coding
SPT5_T0_R2_peak_621	XVI	105562	106030	+	11	NA	promoter-TSS (YPL233W)	protein_coding-promoter-TSS (YPL233W)	-356	YPL234C	YPL234C	YPL234C			VMA11			protein_coding
SPT5_T0_R2_peak_340	X	36320	36601	+	11	NA	promoter-TSS (YJL210W)	protein_coding-promoter-TSS (YJL210W)	-211	YJL212C	YJL212C	YJL212C			OPT1			protein_coding
SPT5_T0_R2_peak_380	XI	73943	74789	+	11	NA	promoter-TSS (YKL197C)	protein_coding-promoter-TSS (YKL197C)	-258	tN(GUU)K	tN(GUU)K	tN(GUU)K			tN(GUU)K			tRNA
SPT5_T0_R2_peak_524	XIV	187415	187860	+	11	NA	promoter-TSS (YNL243W)	protein_coding-promoter-TSS (YNL243W)	-141	YNL244C	YNL244C	YNL244C			SUI1			protein_coding
SPT5_T0_R2_peak_161	IX	216408	216611	+	11	NA	promoter-TSS (YIL076W)	protein_coding-promoter-TSS (YIL076W)	-149	YIL076W	YIL076W	YIL076W			SEC28			protein_coding
SPT5_T0_R2_peak_87	IV	45196	46063	+	11	NA	TTS (YDL227C)	protein_coding-TTS (YDL227C)	289	YDL228C	YDL228C	YDL228C			YDL228C			protein_coding
SPT5_T0_R2_peak_419	XII	22789	23339	+	10	NA	promoter-TSS (YLL058W)	protein_coding-promoter-TSS (YLL058W)	-84	YLL059C	YLL059C	YLL059C			YLL059C			protein_coding
SPT5_T0_R2_peak_437	XII	645610	645918	+	10	NA	promoter-TSS (YLR254C)	protein_coding-promoter-TSS (YLR254C)	189	YLR255C	YLR255C	YLR255C			YLR255C			protein_coding
SPT5_T0_R2_peak_531	XIV	370362	370646	+	10	NA	promoter-TSS (YNL137C)	protein_coding-promoter-TSS (YNL137C)	136	YNL136W	YNL136W	YNL136W			EAF7			protein_coding
