PeakID (cmd=annotatePeaks.pl SPT5_T15_R1_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R1_peak_652	XIV	604765	605504	+	21	NA	promoter-TSS (YNL015W)	protein_coding-promoter-TSS (YNL015W)	-250	YNL015W	YNL015W	YNL015W			PBI2			protein_coding
SPT5_T15_R1_peak_378	VIII	340976	342422	+	21	NA	promoter-TSS (YHR115C)	protein_coding-promoter-TSS (YHR115C)	34	YHR116W	YHR116W	YHR116W			COX23			protein_coding
SPT5_T15_R1_peak_400	X	123192	123560	+	21	NA	promoter-TSS (YJL158C)	protein_coding-promoter-TSS (YJL158C)	-428	YJL158C	YJL158C	YJL158C			CIS3			protein_coding
SPT5_T15_R1_peak_685	XV	391608	391916	+	21	NA	promoter-TSS (YOR032C)	protein_coding-promoter-TSS (YOR032C)	-414	YOR032W-A	YOR032W-A	YOR032W-A			YOR032W-A			protein_coding
SPT5_T15_R1_peak_540	XII	875243	875434	+	21	NA	promoter-TSS (YLR377C)	protein_coding-promoter-TSS (YLR377C)	-38	tK(UUU)L	tK(UUU)L	tK(UUU)L			tK(UUU)L			tRNA
SPT5_T15_R1_peak_439	X	715444	716108	+	21	NA	promoter-TSS (YJR151C)	protein_coding-promoter-TSS (YJR151C)	-36	YJR151C	YJR151C	YJR151C			DAN4			protein_coding
SPT5_T15_R1_peak_53	II	589244	589558	+	21	NA	promoter-TSS (YBR179C)	protein_coding-promoter-TSS (YBR179C)	-287	YBR179C	YBR179C	YBR179C			FZO1			protein_coding
SPT5_T15_R1_peak_693	XV	487319	487538	+	20	NA	promoter-TSS (YOR086C)	protein_coding-promoter-TSS (YOR086C)	-11	tN(GUU)O2	tN(GUU)O2	tN(GUU)O2			tN(GUU)O2			tRNA
SPT5_T15_R1_peak_650	XIV	578682	579161	+	20	NA	promoter-TSS (YNL027W)	protein_coding-promoter-TSS (YNL027W)	-148	YNL029C	YNL029C	YNL029C			KTR5			protein_coding
SPT5_T15_R1_peak_628	XIV	301205	302432	+	20	NA	promoter-TSS (YNL178W)	protein_coding-promoter-TSS (YNL178W)	-715	YNL179C	YNL179C	YNL179C			YNL179C			protein_coding
SPT5_T15_R1_peak_352	VII	1052096	1052474	+	20	NA	promoter-TSS (YGR280C)	protein_coding-promoter-TSS (YGR280C)	-539	YGR281W	YGR281W	YGR281W			YOR1			protein_coding
SPT5_T15_R1_peak_562	XIII	159034	160215	+	20	NA	promoter-TSS (YML057W)	protein_coding-promoter-TSS (YML057W)	241	YML058W	YML058W	YML058W			SML1			protein_coding
SPT5_T15_R1_peak_536	XII	818625	819226	+	20	NA	promoter-TSS (YLR344W)	protein_coding-promoter-TSS (YLR344W)	316	tR(CCG)L	tR(CCG)L	tR(CCG)L			TRR4			tRNA
SPT5_T15_R1_peak_731	XV	1017732	1019242	+	20	NA	promoter-TSS (YOR361C)	protein_coding-promoter-TSS (YOR361C)	259	YOR362C	YOR362C	YOR362C			PRE10			protein_coding
SPT5_T15_R1_peak_633	XIV	349908	350232	+	20	NA	promoter-TSS (YNL147W)	protein_coding-promoter-TSS (YNL147W)	-314	YNL149C	YNL149C	YNL149C			PGA2			protein_coding
SPT5_T15_R1_peak_283	VII	122155	122442	+	20	NA	promoter-TSS (tK(CUU)G1)	tRNA-promoter-TSS (tK(CUU)G1)	29	tK(CUU)G1	tK(CUU)G1	tK(CUU)G1			tK(CUU)G1			tRNA
SPT5_T15_R1_peak_34	II	350850	351071	+	20	NA	promoter-TSS (YBR056W-A)	protein_coding-promoter-TSS (YBR056W-A)	133	tQ(UUG)B	tQ(UUG)B	tQ(UUG)B			tQ(UUG)B			tRNA
SPT5_T15_R1_peak_456	XI	174039	174444	+	20	NA	promoter-TSS (YKL145W)	protein_coding-promoter-TSS (YKL145W)	28	YKL145W	YKL145W	YKL145W			RPT1			protein_coding
SPT5_T15_R1_peak_708	XV	700972	701779	+	20	NA	promoter-TSS (YOR192C)	protein_coding-promoter-TSS (YOR192C)	-808	YOR192C	YOR192C	YOR192C			THI72			protein_coding
SPT5_T15_R1_peak_481	XI	567537	567750	+	20	NA	promoter-TSS (YKR066C)	protein_coding-promoter-TSS (YKR066C)	-275	YKR067W	YKR067W	YKR067W			GPT2			protein_coding
SPT5_T15_R1_peak_506	XII	406953	407195	+	20	NA	promoter-TSS (YLR131C)	protein_coding-promoter-TSS (YLR131C)	-252	YLR131C	YLR131C	YLR131C			ACE2			protein_coding
SPT5_T15_R1_peak_793	XVI	921088	921411	+	20	NA	promoter-TSS (YPR192W)	protein_coding-promoter-TSS (YPR192W)	-611	YPR192W	YPR192W	YPR192W			AQY1			protein_coding
SPT5_T15_R1_peak_623	XIV	198181	199104	+	20	NA	promoter-TSS (YNL241C)	protein_coding-promoter-TSS (YNL241C)	-699	YNL241C	YNL241C	YNL241C			ZWF1			protein_coding
SPT5_T15_R1_peak_110	IV	357095	357347	+	20	NA	promoter-TSS (YDL055C)	protein_coding-promoter-TSS (YDL055C)	-462	YDL055C	YDL055C	YDL055C			PSA1			protein_coding
SPT5_T15_R1_peak_359	VIII	98312	99092	+	20	NA	promoter-TSS (YHL004W)	protein_coding-promoter-TSS (YHL004W)	93	YHL006C	YHL006C	YHL006C			SHU1			protein_coding
SPT5_T15_R1_peak_151	IV	1016014	1016498	+	20	NA	promoter-TSS (YDR277C)	protein_coding-promoter-TSS (YDR277C)	-554	YDR277C	YDR277C	YDR277C			MTH1			protein_coding
SPT5_T15_R1_peak_345	VII	953651	953912	+	20	NA	promoter-TSS (YGR231C)	protein_coding-promoter-TSS (YGR231C)	-179	YGR232W	YGR232W	YGR232W			NAS6			protein_coding
SPT5_T15_R1_peak_320	VII	661763	661989	+	20	NA	promoter-TSS (YGR090W)	protein_coding-promoter-TSS (YGR090W)	127	tT(UGU)G1	tT(UGU)G1	tT(UGU)G1			tT(UGU)G1			tRNA
SPT5_T15_R1_peak_524	XII	664966	665258	+	20	NA	promoter-TSS (YLR259C)	protein_coding-promoter-TSS (YLR259C)	-110	YLR259C	YLR259C	YLR259C			HSP60			protein_coding
SPT5_T15_R1_peak_654	XIV	662005	662505	+	20	NA	promoter-TSS (YNR016C)	protein_coding-promoter-TSS (YNR016C)	-658	YNR017W	YNR017W	YNR017W			TIM23			protein_coding
SPT5_T15_R1_peak_584	XIII	482493	482760	+	20	NA	promoter-TSS (YMR107W)	protein_coding-promoter-TSS (YMR107W)	-388	YMR107W	YMR107W	YMR107W			SPG4			protein_coding
SPT5_T15_R1_peak_417	X	354160	354355	+	20	NA	promoter-TSS (tY(GUA)J1)	tRNA-promoter-TSS (tY(GUA)J1)	13	tY(GUA)J1	tY(GUA)J1	tY(GUA)J1			SUP7			tRNA
SPT5_T15_R1_peak_360	VIII	115335	116156	+	19	NA	promoter-TSS (YHR005C)	protein_coding-promoter-TSS (YHR005C)	156	YHR005C-A	YHR005C-A	YHR005C-A			TIM10			protein_coding
SPT5_T15_R1_peak_475	XI	439677	439884	+	19	NA	promoter-TSS (YKL001C)	protein_coding-promoter-TSS (YKL001C)	-395	YKL001C	YKL001C	YKL001C			MET14			protein_coding
SPT5_T15_R1_peak_329	VII	756570	757475	+	19	NA	promoter-TSS (YGR132C)	protein_coding-promoter-TSS (YGR132C)	126	YGR133W	YGR133W	YGR133W			PEX4			protein_coding
SPT5_T15_R1_peak_596	XIII	683869	684306	+	19	NA	promoter-TSS (YMR207C)	protein_coding-promoter-TSS (YMR207C)	-380	YMR208W	YMR208W	YMR208W			ERG12			protein_coding
SPT5_T15_R1_peak_777	XVI	664855	665067	+	19	NA	promoter-TSS (YPR049C)	protein_coding-promoter-TSS (YPR049C)	1	YPR051W	YPR051W	YPR051W			MAK3			protein_coding
SPT5_T15_R1_peak_208	V	13141	13521	+	19	NA	promoter-TSS (YEL072W)	protein_coding-promoter-TSS (YEL072W)	-389	YEL072W	YEL072W	YEL072W			RMD6			protein_coding
SPT5_T15_R1_peak_245	V	386352	387046	+	19	NA	promoter-TSS (YER111C)	protein_coding-promoter-TSS (YER111C)	-533	YER112W	YER112W	YER112W			LSM4			protein_coding
SPT5_T15_R1_peak_18	II	100634	101995	+	19	NA	promoter-TSS (YBL063W)	protein_coding-promoter-TSS (YBL063W)	-158	YBL064C	YBL064C	YBL064C			PRX1			protein_coding
SPT5_T15_R1_peak_222	V	177117	177673	+	19	NA	promoter-TSS (YER012W)	protein_coding-promoter-TSS (YER012W)	296	tE(UUC)E1	tE(UUC)E1	tE(UUC)E1			tE(UUC)E1			tRNA
SPT5_T15_R1_peak_425	X	521714	521956	+	19	NA	promoter-TSS (YJR045C)	protein_coding-promoter-TSS (YJR045C)	-213	YJR046W	YJR046W	YJR046W			TAH11			protein_coding
SPT5_T15_R1_peak_743	XVI	163759	163960	+	19	NA	promoter-TSS (YPL204W)	protein_coding-promoter-TSS (YPL204W)	-262	YPL206C	YPL206C	YPL206C			PGC1			protein_coding
SPT5_T15_R1_peak_452	XI	146940	147197	+	19	NA	promoter-TSS (YKL162C-A)	protein_coding-promoter-TSS (YKL162C-A)	-994	YKL162C-A	YKL162C-A	YKL162C-A			YKL162C-A			protein_coding
SPT5_T15_R1_peak_28	II	227171	227640	+	19	NA	promoter-TSS (YBL004W)	protein_coding-promoter-TSS (YBL004W)	-231	YBL004W	YBL004W	YBL004W			UTP20			protein_coding
SPT5_T15_R1_peak_486	XI	630565	630764	+	19	NA	promoter-TSS (YKR097W)	protein_coding-promoter-TSS (YKR097W)	-488	YKR097W	YKR097W	YKR097W			PCK1			protein_coding
SPT5_T15_R1_peak_509	XII	449483	450094	+	19	NA	Intergenic	Intergenic	-1067	tQ(UUG)L	tQ(UUG)L	tQ(UUG)L			tQ(UUG)L			tRNA
SPT5_T15_R1_peak_141	IV	866808	867959	+	19	NA	promoter-TSS (YDR208W)	protein_coding-promoter-TSS (YDR208W)	139	YDR207C	YDR207C	YDR207C			UME6			protein_coding
SPT5_T15_R1_peak_664	XV	69104	69322	+	19	NA	promoter-TSS (YOL136C)	protein_coding-promoter-TSS (YOL136C)	-459	YOL136C	YOL136C	YOL136C			PFK27			protein_coding
SPT5_T15_R1_peak_249	V	438980	439403	+	18	NA	promoter-TSS (YER135C)	protein_coding-promoter-TSS (YER135C)	-425	YER136W	YER136W	YER136W			GDI1			protein_coding
SPT5_T15_R1_peak_190	IX	173395	173815	+	18	NA	promoter-TSS (YIL102C-A)	protein_coding-promoter-TSS (YIL102C-A)	-13	YIL102C-A	YIL102C-A	YIL102C-A			YIL102C-A			protein_coding
SPT5_T15_R1_peak_388	VIII	484039	484516	+	18	NA	promoter-TSS (YHR188C)	protein_coding-promoter-TSS (YHR188C)	249	YHR189W	YHR189W	YHR189W			PTH1			protein_coding
SPT5_T15_R1_peak_260	VI	54989	55229	+	18	NA	promoter-TSS (YFL039C)	protein_coding-promoter-TSS (YFL039C)	-413	YFL039C	YFL039C	YFL039C			ACT1			protein_coding
SPT5_T15_R1_peak_122	IV	524838	525168	+	18	NA	promoter-TSS (YDR036C)	protein_coding-promoter-TSS (YDR036C)	-290	YDR036C	YDR036C	YDR036C			EHD3			protein_coding
SPT5_T15_R1_peak_381	VIII	393416	393634	+	18	NA	promoter-TSS (YHR147C)	protein_coding-promoter-TSS (YHR147C)	-9	YHR148W	YHR148W	YHR148W			IMP3			protein_coding
SPT5_T15_R1_peak_734	XVI	24582	24892	+	18	NA	promoter-TSS (YPL273W)	protein_coding-promoter-TSS (YPL273W)	-350	YPL273W	YPL273W	YPL273W			SAM4			protein_coding
SPT5_T15_R1_peak_159	IV	1183095	1183535	+	18	NA	promoter-TSS (YDR353W)	protein_coding-promoter-TSS (YDR353W)	16	YDR353W	YDR353W	YDR353W			TRR1			protein_coding
SPT5_T15_R1_peak_733	XV	1064738	1064938	+	18	NA	promoter-TSS (YOR385W)	protein_coding-promoter-TSS (YOR385W)	-205	YOR385W	YOR385W	YOR385W			YOR385W			protein_coding
SPT5_T15_R1_peak_754	XVI	369225	369662	+	18	NA	promoter-TSS (YPL095C)	protein_coding-promoter-TSS (YPL095C)	-2	YPL095C	YPL095C	YPL095C			EEB1			protein_coding
SPT5_T15_R1_peak_591	XIII	628002	628289	+	18	NA	promoter-TSS (YMR183C)	protein_coding-promoter-TSS (YMR183C)	-44	YMR184W	YMR184W	YMR184W			ADD37			protein_coding
SPT5_T15_R1_peak_646	XIV	507501	507698	+	18	NA	promoter-TSS (YNL063W)	protein_coding-promoter-TSS (YNL063W)	-159	YNL063W	YNL063W	YNL063W			MTQ1			protein_coding
SPT5_T15_R1_peak_281	VII	110411	110673	+	18	NA	TTS (YGL205W)	protein_coding-TTS (YGL205W)	154	tH(GUG)G1	tH(GUG)G1	tH(GUG)G1			tH(GUG)G1			tRNA
SPT5_T15_R1_peak_583	XIII	477829	478902	+	18	NA	promoter-TSS (YMR105C)	protein_coding-promoter-TSS (YMR105C)	301	YMR105W-A	YMR105W-A	YMR105W-A			YMR105W-A			protein_coding
SPT5_T15_R1_peak_554	XIII	46418	46689	+	18	NA	promoter-TSS (YML111W)	protein_coding-promoter-TSS (YML111W)	-389	YML111W	YML111W	YML111W			BUL2			protein_coding
SPT5_T15_R1_peak_420	X	378438	378702	+	18	NA	promoter-TSS (YJL036W)	protein_coding-promoter-TSS (YJL036W)	210	tV(AAC)J	tV(AAC)J	tV(AAC)J			tV(AAC)J			tRNA
SPT5_T15_R1_peak_101	IV	245476	245749	+	18	NA	promoter-TSS (YDL120W)	protein_coding-promoter-TSS (YDL120W)	-30	YDL121C	YDL121C	YDL121C			YDL121C			protein_coding
SPT5_T15_R1_peak_601	XIII	777402	777845	+	18	NA	promoter-TSS (YMR253C)	protein_coding-promoter-TSS (YMR253C)	300	YMR254C	YMR254C	YMR254C			YMR254C			protein_coding
SPT5_T15_R1_peak_394	X	60250	60765	+	18	NA	promoter-TSS (YJL198W)	protein_coding-promoter-TSS (YJL198W)	-325	YJL199C	YJL199C	YJL199C			MBB1			protein_coding
SPT5_T15_R1_peak_497	XII	234352	234932	+	18	NA	promoter-TSS (YLR044C)	protein_coding-promoter-TSS (YLR044C)	-561	YLR044C	YLR044C	YLR044C			PDC1			protein_coding
SPT5_T15_R1_peak_621	XIV	116716	117029	+	18	NA	promoter-TSS (YNL277W)	protein_coding-promoter-TSS (YNL277W)	193	YNL277W-A	YNL277W-A	YNL277W-A			YNL277W-A			protein_coding
SPT5_T15_R1_peak_612	XIV	6604	6887	+	18	NA	promoter-TSS (YNL337W)	protein_coding-promoter-TSS (YNL337W)	184	YNL338W	YNL338W	YNL338W			YNL338W			protein_coding
SPT5_T15_R1_peak_401	X	136267	137227	+	18	NA	promoter-TSS (YJL149W)	protein_coding-promoter-TSS (YJL149W)	26	YJL151C	YJL151C	YJL151C			SNA3			protein_coding
SPT5_T15_R1_peak_773	XVI	627118	627620	+	18	NA	promoter-TSS (YPR029C)	protein_coding-promoter-TSS (YPR029C)	-402	YPR029C	YPR029C	YPR029C			APL4			protein_coding
SPT5_T15_R1_peak_324	VII	709147	709411	+	18	NA	TTS (YGR109W-A)	protein_coding-TTS (YGR109W-A)	1669	YGR109W-B	YGR109W-B	YGR109W-B			YGR109W-B			protein_coding
SPT5_T15_R1_peak_194	IX	216078	216365	+	18	NA	promoter-TSS (YIL076W)	protein_coding-promoter-TSS (YIL076W)	-268	YIL077C	YIL077C	YIL077C			YIL077C			protein_coding
SPT5_T15_R1_peak_66	III	474	866	+	18	NA	promoter-TSS (YCL076W)	protein_coding-promoter-TSS (YCL076W)	-722	YCL076W	YCL076W	YCL076W			YCL076W			protein_coding
SPT5_T15_R1_peak_332	VII	779940	780669	+	18	NA	promoter-TSS (YGR144W)	protein_coding-promoter-TSS (YGR144W)	-95	YGR144W	YGR144W	YGR144W			THI4			protein_coding
SPT5_T15_R1_peak_294	VII	346819	347084	+	18	NA	promoter-TSS (YGL086W)	protein_coding-promoter-TSS (YGL086W)	-47	YGL087C	YGL087C	YGL087C			MMS2			protein_coding
SPT5_T15_R1_peak_172	IV	1385810	1386881	+	18	NA	promoter-TSS (YDR461C-A)	protein_coding-promoter-TSS (YDR461C-A)	272	YDR462W	YDR462W	YDR462W			MRPL28			protein_coding
SPT5_T15_R1_peak_311	VII	560171	560439	+	18	NA	promoter-TSS (YGR037C)	protein_coding-promoter-TSS (YGR037C)	-311	YGR037C	YGR037C	YGR037C			ACB1			protein_coding
SPT5_T15_R1_peak_89	IV	59588	60336	+	18	NA	TTS (YDL222C)	protein_coding-TTS (YDL222C)	443	YDL223C	YDL223C	YDL223C			HBT1			protein_coding
SPT5_T15_R1_peak_662	XV	43586	43831	+	18	NA	promoter-TSS (YOL151W)	protein_coding-promoter-TSS (YOL151W)	14	YOL151W	YOL151W	YOL151W			GRE2			protein_coding
SPT5_T15_R1_peak_8	I	138501	139312	+	18	NA	promoter-TSS (YAL007C)	protein_coding-promoter-TSS (YAL007C)	-246	tP(UGG)A	tP(UGG)A	tP(UGG)A			TRN1			tRNA
SPT5_T15_R1_peak_80	III	211335	211816	+	17	NA	promoter-TSS (YCR047C)	protein_coding-promoter-TSS (YCR047C)	-30	YCR047C	YCR047C	YCR047C			BUD23			protein_coding
SPT5_T15_R1_peak_739	XVI	96390	96772	+	17	NA	promoter-TSS (YPL241C)	protein_coding-promoter-TSS (YPL241C)	-323	YPL241C	YPL241C	YPL241C			CIN2			protein_coding
SPT5_T15_R1_peak_585	XIII	510519	511080	+	17	NA	promoter-TSS (YMR121C)	protein_coding-promoter-TSS (YMR121C)	276	YMR122C	YMR122C	YMR122C			YMR122C			protein_coding
SPT5_T15_R1_peak_752	XVI	296948	297391	+	17	NA	promoter-TSS (YPL135W)	protein_coding-promoter-TSS (YPL135W)	-384	YPL135W	YPL135W	YPL135W			ISU1			protein_coding
SPT5_T15_R1_peak_528	XII	723029	723656	+	17	NA	promoter-TSS (YLR295C)	protein_coding-promoter-TSS (YLR295C)	364	YLR296W	YLR296W	YLR296W			YLR296W			protein_coding
SPT5_T15_R1_peak_60	II	662663	663160	+	17	NA	promoter-TSS (YBR218C)	protein_coding-promoter-TSS (YBR218C)	392	YBR219C	YBR219C	YBR219C			YBR219C			protein_coding
SPT5_T15_R1_peak_491	XII	48953	49760	+	17	NA	promoter-TSS (YLL043W)	protein_coding-promoter-TSS (YLL043W)	-582	YLL043W	YLL043W	YLL043W			FPS1			protein_coding
SPT5_T15_R1_peak_766	XVI	497580	497938	+	17	NA	promoter-TSS (YPL028W)	protein_coding-promoter-TSS (YPL028W)	-337	YPL028W	YPL028W	YPL028W			ERG10			protein_coding
SPT5_T15_R1_peak_75	III	133339	133619	+	17	NA	promoter-TSS (YCR010C)	protein_coding-promoter-TSS (YCR010C)	-355	YCR010C	YCR010C	YCR010C			ADY2			protein_coding
SPT5_T15_R1_peak_498	XII	241803	242065	+	17	NA	promoter-TSS (YLR047C)	protein_coding-promoter-TSS (YLR047C)	-298	YLR048W	YLR048W	YLR048W			RPS0B			protein_coding
SPT5_T15_R1_peak_567	XIII	258840	259135	+	17	NA	promoter-TSS (YML006C)	protein_coding-promoter-TSS (YML006C)	252	tS(AGA)M	tS(AGA)M	tS(AGA)M			tS(AGA)M			tRNA
SPT5_T15_R1_peak_367	VIII	177216	177552	+	17	NA	promoter-TSS (YHR035W)	protein_coding-promoter-TSS (YHR035W)	615	YHR034C	YHR034C	YHR034C			PIH1			protein_coding
SPT5_T15_R1_peak_338	VII	882961	883190	+	17	NA	TTS (YGR191W)	protein_coding-TTS (YGR191W)	735	YGR192C	YGR192C	YGR192C			TDH3			protein_coding
SPT5_T15_R1_peak_262	VI	76077	76785	+	17	NA	promoter-TSS (YFL030W)	protein_coding-promoter-TSS (YFL030W)	-316	YFL031C-A	YFL031C-A	YFL031C-A			YFL031C-A			protein_coding
SPT5_T15_R1_peak_393	X	58755	59105	+	17	NA	promoter-TSS (YJL200C)	protein_coding-promoter-TSS (YJL200C)	-117	YJL200C	YJL200C	YJL200C			ACO2			protein_coding
SPT5_T15_R1_peak_11	I	181080	181288	+	17	NA	promoter-TSS (tL(CAA)A)	tRNA-promoter-TSS (tL(CAA)A)	43	tL(CAA)A	tL(CAA)A	tL(CAA)A			SUP56			tRNA
SPT5_T15_R1_peak_218	V	135378	135569	+	17	NA	promoter-TSS (YEL010W)	protein_coding-promoter-TSS (YEL010W)	24	tK(CUU)E1	tK(CUU)E1	tK(CUU)E1			tK(CUU)E1			tRNA
SPT5_T15_R1_peak_714	XV	812356	813775	+	17	NA	promoter-TSS (YOR260W)	protein_coding-promoter-TSS (YOR260W)	643	YOR259C	YOR259C	YOR259C			RPT4			protein_coding
SPT5_T15_R1_peak_164	IV	1266595	1267188	+	17	NA	promoter-TSS (YDR397C)	protein_coding-promoter-TSS (YDR397C)	7	YDR397C	YDR397C	YDR397C			NCB2			protein_coding
SPT5_T15_R1_peak_100	IV	241744	242145	+	17	NA	promoter-TSS (YDL122W)	protein_coding-promoter-TSS (YDL122W)	526	YDL123W	YDL123W	YDL123W			SNA4			protein_coding
SPT5_T15_R1_peak_741	XVI	129829	130178	+	17	NA	promoter-TSS (YPL222W)	protein_coding-promoter-TSS (YPL222W)	-159	YPL222W	YPL222W	YPL222W			FMP40			protein_coding
SPT5_T15_R1_peak_649	XIV	576196	576531	+	17	NA	promoter-TSS (YNL030W)	protein_coding-promoter-TSS (YNL030W)	-313	YNL031C	YNL031C	YNL031C			HHT2			protein_coding
SPT5_T15_R1_peak_732	XV	1039255	1039719	+	17	NA	promoter-TSS (YOR374W)	protein_coding-promoter-TSS (YOR374W)	-353	YOR374W	YOR374W	YOR374W			ALD4			protein_coding
SPT5_T15_R1_peak_155	IV	1086929	1087197	+	17	NA	promoter-TSS (YDR312W)	protein_coding-promoter-TSS (YDR312W)	-518	YDR312W	YDR312W	YDR312W			SSF2			protein_coding
SPT5_T15_R1_peak_770	XVI	551799	552153	+	17	NA	promoter-TSS (YPL003W)	protein_coding-promoter-TSS (YPL003W)	-44	YPL003W	YPL003W	YPL003W			ULA1			protein_coding
SPT5_T15_R1_peak_236	V	298270	298537	+	17	NA	promoter-TSS (YER070W)	protein_coding-promoter-TSS (YER070W)	-547	YER070W	YER070W	YER070W			RNR1			protein_coding
SPT5_T15_R1_peak_256	V	546621	547107	+	17	NA	promoter-TSS (YER178W)	protein_coding-promoter-TSS (YER178W)	47	YER178W	YER178W	YER178W			PDA1			protein_coding
SPT5_T15_R1_peak_97	IV	221399	222242	+	17	NA	promoter-TSS (YDL133C-A)	protein_coding-promoter-TSS (YDL133C-A)	-19	YDL133C-A	YDL133C-A	YDL133C-A			RPL41B			protein_coding
SPT5_T15_R1_peak_455	XI	171381	172229	+	17	NA	promoter-TSS (YKL146W)	protein_coding-promoter-TSS (YKL146W)	22	YKL146W	YKL146W	YKL146W			AVT3			protein_coding
SPT5_T15_R1_peak_368	VIII	181454	181856	+	16	NA	promoter-TSS (YHR037W)	protein_coding-promoter-TSS (YHR037W)	-322	YHR037W	YHR037W	YHR037W			PUT2			protein_coding
SPT5_T15_R1_peak_691	XV	471710	472496	+	16	NA	promoter-TSS (YOR076C)	protein_coding-promoter-TSS (YOR076C)	204	YOR077W	YOR077W	YOR077W			RTS2			protein_coding
SPT5_T15_R1_peak_224	V	194747	195020	+	16	NA	promoter-TSS (YER019C-A)	protein_coding-promoter-TSS (YER019C-A)	-285	YER020W	YER020W	YER020W			GPA2			protein_coding
SPT5_T15_R1_peak_340	VII	894225	894945	+	16	NA	promoter-TSS (YGR197C)	protein_coding-promoter-TSS (YGR197C)	-108	YGR198W	YGR198W	YGR198W			YPP1			protein_coding
SPT5_T15_R1_peak_667	XV	92989	93215	+	16	NA	promoter-TSS (YOL121C)	protein_coding-promoter-TSS (YOL121C)	-252	YOL121C	YOL121C	YOL121C			RPS19A			protein_coding
SPT5_T15_R1_peak_86	IV	70	300	+	16	NA	Intergenic	Intergenic	-1617	YDL248W	YDL248W	YDL248W			COS7			protein_coding
SPT5_T15_R1_peak_517	XII	602642	604029	+	16	NA	promoter-TSS (YLR228C)	protein_coding-promoter-TSS (YLR228C)	-872	YLR228C	YLR228C	YLR228C			ECM22			protein_coding
SPT5_T15_R1_peak_490	XII	40524	40782	+	16	NA	promoter-TSS (YLL049W)	protein_coding-promoter-TSS (YLL049W)	-13	YLL049W	YLL049W	YLL049W			LDB18			protein_coding
SPT5_T15_R1_peak_434	X	649579	649953	+	16	NA	promoter-TSS (YJR122W)	protein_coding-promoter-TSS (YJR122W)	-10	YJR122W	YJR122W	YJR122W			IBA57			protein_coding
SPT5_T15_R1_peak_519	XII	611601	611993	+	16	NA	promoter-TSS (YLR237W)	protein_coding-promoter-TSS (YLR237W)	133	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
SPT5_T15_R1_peak_624	XIV	217309	217500	+	16	NA	promoter-TSS (YNL231C)	protein_coding-promoter-TSS (YNL231C)	-362	YNL231C	YNL231C	YNL231C			PDR16			protein_coding
SPT5_T15_R1_peak_178	IV	1459551	1460038	+	16	NA	promoter-TSS (YDR505C)	protein_coding-promoter-TSS (YDR505C)	-574	YDR505C	YDR505C	YDR505C			PSP1			protein_coding
SPT5_T15_R1_peak_109	IV	341308	341510	+	16	NA	promoter-TSS (YDL060W)	protein_coding-promoter-TSS (YDL060W)	-210	YDL060W	YDL060W	YDL060W			TSR1			protein_coding
SPT5_T15_R1_peak_634	XIV	351497	351762	+	16	NA	promoter-TSS (YNL145W)	protein_coding-promoter-TSS (YNL145W)	-49	YNL146C-A	YNL146C-A	YNL146C-A			YNL146C-A			protein_coding
SPT5_T15_R1_peak_778	XVI	666104	666403	+	16	NA	promoter-TSS (YPR050C)	protein_coding-promoter-TSS (YPR050C)	-10	YPR053C	YPR053C	YPR053C			YPR053C			protein_coding
SPT5_T15_R1_peak_160	IV	1189345	1189875	+	16	NA	promoter-TSS (YDR357C)	protein_coding-promoter-TSS (YDR357C)	-43	YDR357C	YDR357C	YDR357C			CNL1			protein_coding
SPT5_T15_R1_peak_758	XVI	404211	404688	+	16	NA	promoter-TSS (YPL081W)	protein_coding-promoter-TSS (YPL081W)	-366	YPL082C	YPL082C	YPL082C			MOT1			protein_coding
SPT5_T15_R1_peak_493	XII	65413	65683	+	16	NA	promoter-TSS (YLL039C)	protein_coding-promoter-TSS (YLL039C)	-341	YLL039C	YLL039C	YLL039C			UBI4			protein_coding
SPT5_T15_R1_peak_446	XI	80472	80742	+	16	NA	promoter-TSS (YKL191W)	protein_coding-promoter-TSS (YKL191W)	-70	YKL192C	YKL192C	YKL192C			ACP1			protein_coding
SPT5_T15_R1_peak_744	XVI	184426	184630	+	16	NA	TTS (YPL190C)	protein_coding-TTS (YPL190C)	151	YPL191C	YPL191C	YPL191C			YPL191C			protein_coding
SPT5_T15_R1_peak_282	VII	115487	115687	+	16	NA	promoter-TSS (YGL202W)	protein_coding-promoter-TSS (YGL202W)	99	tK(UUU)G1	tK(UUU)G1	tK(UUU)G1			tK(UUU)G1			tRNA
SPT5_T15_R1_peak_780	XVI	695004	695386	+	16	NA	promoter-TSS (YPR074C)	protein_coding-promoter-TSS (YPR074C)	177	YPR074W-A	YPR074W-A	YPR074W-A			YPR074W-A			protein_coding
SPT5_T15_R1_peak_259	VI	27841	28056	+	16	NA	promoter-TSS (YFL052W)	protein_coding-promoter-TSS (YFL052W)	-284	YFL052W	YFL052W	YFL052W			YFL052W			protein_coding
