PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_962	XVI	463578	464167	+	20	NA	promoter-TSS (YPL048W)	protein_coding-promoter-TSS (YPL048W)	-33	YPL049C	YPL049C	YPL049C			DIG1			protein_coding
SPT5_T15_R2_peak_490	X	36494	37779	+	20	NA	promoter-TSS (YJL209W)	protein_coding-promoter-TSS (YJL209W)	64	YJL211C	YJL211C	YJL211C			YJL211C			protein_coding
SPT5_T15_R2_peak_3	I	20735	21072	+	20	NA	promoter-TSS (YAL064W)	protein_coding-promoter-TSS (YAL064W)	-663	YAL064W	YAL064W	YAL064W			YAL064W			protein_coding
SPT5_T15_R2_peak_312	V	292702	292910	+	20	NA	promoter-TSS (YER066C-A)	protein_coding-promoter-TSS (YER066C-A)	-243	YER067C-A	YER067C-A	YER067C-A			YER067C-A			protein_coding
SPT5_T15_R2_peak_712	XIII	302798	303010	+	20	NA	promoter-TSS (YMR015C)	protein_coding-promoter-TSS (YMR015C)	-419	YMR015C	YMR015C	YMR015C			ERG5			protein_coding
SPT5_T15_R2_peak_253	IX	150249	150448	+	20	NA	promoter-TSS (YIL113W)	protein_coding-promoter-TSS (YIL113W)	-211	YIL113W	YIL113W	YIL113W			SDP1			protein_coding
SPT5_T15_R2_peak_945	XVI	264480	264873	+	20	NA	promoter-TSS (YPL152W)	protein_coding-promoter-TSS (YPL152W)	74	YPL152W-A	YPL152W-A	YPL152W-A			YPL152W-A			protein_coding
SPT5_T15_R2_peak_603	XII	23223	23408	+	20	NA	promoter-TSS (YLL058W)	protein_coding-promoter-TSS (YLL058W)	-254	YLL058W	YLL058W	YLL058W			YLL058W			protein_coding
SPT5_T15_R2_peak_906	XV	842281	842598	+	20	NA	promoter-TSS (YOR277C)	protein_coding-promoter-TSS (YOR277C)	36	snR5	snR5	snR5			snR5			snoRNA
SPT5_T15_R2_peak_949	XVI	309680	310153	+	20	NA	promoter-TSS (YPL126W)	protein_coding-promoter-TSS (YPL126W)	-294	YPL126W	YPL126W	YPL126W			NAN1			protein_coding
SPT5_T15_R2_peak_869	XV	429617	430537	+	20	NA	promoter-TSS (YOR054C)	protein_coding-promoter-TSS (YOR054C)	-220	YOR054C	YOR054C	YOR054C			VHS3			protein_coding
SPT5_T15_R2_peak_306	V	265961	266221	+	20	NA	promoter-TSS (YER055C)	protein_coding-promoter-TSS (YER055C)	-306	YER055C	YER055C	YER055C			HIS1			protein_coding
SPT5_T15_R2_peak_263	IX	258408	258812	+	20	NA	promoter-TSS (YIL050W)	protein_coding-promoter-TSS (YIL050W)	-303	YIL050W	YIL050W	YIL050W			PCL7			protein_coding
SPT5_T15_R2_peak_14	I	229690	230102	+	20	NA	TTS (YAR073W)	protein_coding-TTS (YAR073W)	1052	YAR075W	YAR075W	YAR075W			YAR075W			protein_coding
SPT5_T15_R2_peak_17	II	36150	36584	+	20	NA	promoter-TSS (YBL099W)	protein_coding-promoter-TSS (YBL099W)	-31	tF(GAA)B	tF(GAA)B	tF(GAA)B			tF(GAA)B			tRNA
SPT5_T15_R2_peak_738	XIII	560593	560814	+	20	NA	promoter-TSS (YMR149W)	protein_coding-promoter-TSS (YMR149W)	-293	YMR149W	YMR149W	YMR149W			SWP1			protein_coding
SPT5_T15_R2_peak_790	XIV	339537	340257	+	20	NA	promoter-TSS (YNL157W)	protein_coding-promoter-TSS (YNL157W)	285	YNL158W	YNL158W	YNL158W			PGA1			protein_coding
SPT5_T15_R2_peak_506	X	191233	192330	+	20	NA	promoter-TSS (YJL117W)	protein_coding-promoter-TSS (YJL117W)	114	YJL119C	YJL119C	YJL119C			YJL119C			protein_coding
SPT5_T15_R2_peak_766	XIII	914885	915688	+	20	NA	promoter-TSS (YMR319C)	protein_coding-promoter-TSS (YMR319C)	-748	YMR319C	YMR319C	YMR319C			FET4			protein_coding
SPT5_T15_R2_peak_963	XVI	475541	475824	+	20	NA	promoter-TSS (YPL041C)	protein_coding-promoter-TSS (YPL041C)	59	YPL041C	YPL041C	YPL041C			YPL041C			protein_coding
SPT5_T15_R2_peak_553	XI	93431	93886	+	20	NA	promoter-TSS (YKL185W)	protein_coding-promoter-TSS (YKL185W)	-360	YKL186C	YKL186C	YKL186C			MTR2			protein_coding
SPT5_T15_R2_peak_975	XVI	627110	627674	+	20	NA	promoter-TSS (YPR029C)	protein_coding-promoter-TSS (YPR029C)	-425	YPR029C	YPR029C	YPR029C			APL4			protein_coding
SPT5_T15_R2_peak_452	VIII	85235	85423	+	20	NA	promoter-TSS (YHL009C)	protein_coding-promoter-TSS (YHL009C)	42	tV(AAC)H	tV(AAC)H	tV(AAC)H			tV(AAC)H			tRNA
SPT5_T15_R2_peak_346	VI	74737	74935	+	19	NA	promoter-TSS (YFL031W)	protein_coding-promoter-TSS (YFL031W)	-36	YFL032W	YFL032W	YFL032W			YFL032W			protein_coding
SPT5_T15_R2_peak_184	IV	893663	894414	+	19	NA	promoter-TSS (YDR216W)	protein_coding-promoter-TSS (YDR216W)	464	YDR215C	YDR215C	YDR215C			YDR215C			protein_coding
SPT5_T15_R2_peak_33	II	251326	251530	+	19	NA	promoter-TSS (YBR007C)	protein_coding-promoter-TSS (YBR007C)	-412	YBR007C	YBR007C	YBR007C			DSF2			protein_coding
SPT5_T15_R2_peak_348	VI	90438	90900	+	19	NA	promoter-TSS (YFL023W)	protein_coding-promoter-TSS (YFL023W)	-317	YFL023W	YFL023W	YFL023W			BUD27			protein_coding
SPT5_T15_R2_peak_103	III	224318	225469	+	19	NA	promoter-TSS (YCR059C)	protein_coding-promoter-TSS (YCR059C)	494	YCR060W	YCR060W	YCR060W			TAH1			protein_coding
SPT5_T15_R2_peak_719	XIII	362997	363225	+	19	NA	promoter-TSS (YMR045C)	protein_coding-promoter-TSS (YMR045C)	47	tH(GUG)M	tH(GUG)M	tH(GUG)M			tH(GUG)M			tRNA
SPT5_T15_R2_peak_930	XVI	66823	67627	+	19	NA	promoter-TSS (YPL255W)	protein_coding-promoter-TSS (YPL255W)	-500	YPL255W	YPL255W	YPL255W			BBP1			protein_coding
SPT5_T15_R2_peak_623	XII	388466	388905	+	19	NA	promoter-TSS (YLR120C)	protein_coding-promoter-TSS (YLR120C)	13	YLR120W-A	YLR120W-A	YLR120W-A			YLR120W-A			protein_coding
SPT5_T15_R2_peak_471	VIII	323260	323798	+	19	NA	TTS (YHR103W)	protein_coding-TTS (YHR103W)	120	YHR104W	YHR104W	YHR104W			GRE3			protein_coding
SPT5_T15_R2_peak_916	XV	967917	968507	+	19	NA	promoter-TSS (YOR342C)	protein_coding-promoter-TSS (YOR342C)	262	YOR343C	YOR343C	YOR343C			YOR343C			protein_coding
SPT5_T15_R2_peak_180	IV	835796	836621	+	19	NA	promoter-TSS (YDR186C)	protein_coding-promoter-TSS (YDR186C)	-213	YDR188W	YDR188W	YDR188W			CCT6			protein_coding
SPT5_T15_R2_peak_121	IV	147761	148059	+	19	NA	promoter-TSS (YDL173W)	protein_coding-promoter-TSS (YDL173W)	-281	YDL173W	YDL173W	YDL173W			PAR32			protein_coding
SPT5_T15_R2_peak_763	XIII	901446	901632	+	19	NA	promoter-TSS (YMR313C)	protein_coding-promoter-TSS (YMR313C)	-170	YMR314W	YMR314W	YMR314W			PRE5			protein_coding
SPT5_T15_R2_peak_858	XV	316244	316627	+	19	NA	promoter-TSS (YOL004W)	protein_coding-promoter-TSS (YOL004W)	-260	YOL005C	YOL005C	YOL005C			RPB11			protein_coding
SPT5_T15_R2_peak_1	I	90	708	+	19	NA	promoter-TSS (YAL068W-A)	protein_coding-promoter-TSS (YAL068W-A)	64	YAL069W	YAL069W	YAL069W			YAL069W			protein_coding
SPT5_T15_R2_peak_880	XV	520619	520810	+	19	NA	promoter-TSS (YOR107W)	protein_coding-promoter-TSS (YOR107W)	-639	YOR107W	YOR107W	YOR107W			RGS2			protein_coding
SPT5_T15_R2_peak_687	XIII	37806	37984	+	19	NA	promoter-TSS (YML116W)	protein_coding-promoter-TSS (YML116W)	-301	YML116W	YML116W	YML116W			ATR1			protein_coding
SPT5_T15_R2_peak_57	II	461818	461997	+	19	NA	promoter-TSS (YBR111C)	protein_coding-promoter-TSS (YBR111C)	-34	YBR111C	YBR111C	YBR111C			YSA1			protein_coding
SPT5_T15_R2_peak_75	II	633494	633855	+	19	NA	promoter-TSS (YBR204C)	protein_coding-promoter-TSS (YBR204C)	52	YBR205W	YBR205W	YBR205W			KTR3			protein_coding
SPT5_T15_R2_peak_65	II	564908	565584	+	19	NA	promoter-TSS (YBR162C)	protein_coding-promoter-TSS (YBR162C)	15	YBR162W-A	YBR162W-A	YBR162W-A			YSY6			protein_coding
SPT5_T15_R2_peak_72	II	614117	615611	+	19	NA	promoter-TSS (YBR196C)	protein_coding-promoter-TSS (YBR196C)	-234	YBR196C-B	YBR196C-B	YBR196C-B			YBR196C-B			protein_coding
SPT5_T15_R2_peak_720	XIII	379141	379323	+	19	NA	promoter-TSS (YMR050C)	protein_coding-promoter-TSS (YMR050C)	176	tW(CCA)M	tW(CCA)M	tW(CCA)M			tW(CCA)M			tRNA
SPT5_T15_R2_peak_800	XIV	437475	437713	+	19	NA	promoter-TSS (YNL100W)	protein_coding-promoter-TSS (YNL100W)	-19	YNL100W	YNL100W	YNL100W			MIC27			protein_coding
SPT5_T15_R2_peak_344	VI	54928	55142	+	19	NA	promoter-TSS (YFL039C)	protein_coding-promoter-TSS (YFL039C)	-339	YFL039C	YFL039C	YFL039C			ACT1			protein_coding
SPT5_T15_R2_peak_770	XIV	57768	58064	+	19	NA	promoter-TSS (YNL306W)	protein_coding-promoter-TSS (YNL306W)	-239	YNL306W	YNL306W	YNL306W			MRPS18			protein_coding
SPT5_T15_R2_peak_497	X	115704	116041	+	19	NA	promoter-TSS (YJL162C)	protein_coding-promoter-TSS (YJL162C)	138	tE(UUC)J	tE(UUC)J	tE(UUC)J			tE(UUC)J			tRNA
SPT5_T15_R2_peak_740	XIII	598898	599547	+	19	NA	promoter-TSS (YMR168C)	protein_coding-promoter-TSS (YMR168C)	-64	YMR168C	YMR168C	YMR168C			CEP3			protein_coding
SPT5_T15_R2_peak_853	XV	285510	285910	+	19	NA	promoter-TSS (YOL020W)	protein_coding-promoter-TSS (YOL020W)	-284	YOL021C	YOL021C	YOL021C			DIS3			protein_coding
SPT5_T15_R2_peak_271	IX	382232	382530	+	19	NA	promoter-TSS (YIR016W)	protein_coding-promoter-TSS (YIR016W)	-247	YIR016W	YIR016W	YIR016W			YIR016W			protein_coding
SPT5_T15_R2_peak_903	XV	831962	832554	+	19	NA	promoter-TSS (YOR271C)	protein_coding-promoter-TSS (YOR271C)	-74	snR8	snR8	snR8			snR8			snoRNA
SPT5_T15_R2_peak_964	XVI	493133	493383	+	19	NA	promoter-TSS (YPL030W)	protein_coding-promoter-TSS (YPL030W)	-221	YPL031C	YPL031C	YPL031C			PHO85			protein_coding
SPT5_T15_R2_peak_955	XVI	408886	409179	+	18	NA	promoter-TSS (YPL078C)	protein_coding-promoter-TSS (YPL078C)	-288	YPL078C	YPL078C	YPL078C			ATP4			protein_coding
SPT5_T15_R2_peak_529	X	545321	545679	+	18	NA	promoter-TSS (YJR058C)	protein_coding-promoter-TSS (YJR058C)	-287	YJR059W	YJR059W	YJR059W			PTK2			protein_coding
SPT5_T15_R2_peak_377	VII	319767	319960	+	18	NA	promoter-TSS (tH(GUG)G2)	tRNA-promoter-TSS (tH(GUG)G2)	82	tH(GUG)G2	tH(GUG)G2	tH(GUG)G2			tH(GUG)G2			tRNA
SPT5_T15_R2_peak_694	XIII	124279	124568	+	18	NA	promoter-TSS (YML073C)	protein_coding-promoter-TSS (YML073C)	-251	YML073C	YML073C	YML073C			RPL6A			protein_coding
SPT5_T15_R2_peak_678	XII	1011396	1012392	+	18	NA	promoter-TSS (YLR436C)	protein_coding-promoter-TSS (YLR436C)	129	YLR437C	YLR437C	YLR437C			DIF1			protein_coding
SPT5_T15_R2_peak_944	XVI	257007	257262	+	18	NA	promoter-TSS (YPL156C)	protein_coding-promoter-TSS (YPL156C)	-367	YPL156C	YPL156C	YPL156C			PRM4			protein_coding
SPT5_T15_R2_peak_541	X	651486	651689	+	18	NA	promoter-TSS (YJR123W)	protein_coding-promoter-TSS (YJR123W)	-314	YJR123W	YJR123W	YJR123W			RPS5			protein_coding
SPT5_T15_R2_peak_308	V	279262	279558	+	18	NA	TTS (YER062C)	protein_coding-TTS (YER062C)	216	YER061C	YER061C	YER061C			CEM1			protein_coding
SPT5_T15_R2_peak_925	XV	1084245	1084442	+	18	NA	promoter-TSS (YOR394C-A)	protein_coding-promoter-TSS (YOR394C-A)	26	YOR394C-A	YOR394C-A	YOR394C-A			YOR394C-A			protein_coding
SPT5_T15_R2_peak_417	VII	770393	770650	+	18	NA	promoter-TSS (YGR141W)	protein_coding-promoter-TSS (YGR141W)	-48	YGR141W	YGR141W	YGR141W			VPS62			protein_coding
SPT5_T15_R2_peak_669	XII	875212	875434	+	18	NA	promoter-TSS (YLR377C)	protein_coding-promoter-TSS (YLR377C)	-53	tK(UUU)L	tK(UUU)L	tK(UUU)L			tK(UUU)L			tRNA
SPT5_T15_R2_peak_570	XI	247855	248490	+	18	NA	promoter-TSS (YKL101W)	protein_coding-promoter-TSS (YKL101W)	195	YKL102C	YKL102C	YKL102C			YKL102C			protein_coding
SPT5_T15_R2_peak_924	XV	1044427	1044617	+	18	NA	promoter-TSS (YOR376W-A)	protein_coding-promoter-TSS (YOR376W-A)	-674	YOR376W-A	YOR376W-A	YOR376W-A			YOR376W-A			protein_coding
SPT5_T15_R2_peak_198	IV	1080494	1080792	+	18	NA	promoter-TSS (YDR309C)	protein_coding-promoter-TSS (YDR309C)	-444	YDR309C	YDR309C	YDR309C			GIC2			protein_coding
SPT5_T15_R2_peak_826	XIV	707885	708470	+	18	NA	promoter-TSS (YNR047W)	protein_coding-promoter-TSS (YNR047W)	-346	YNR047W	YNR047W	YNR047W			FPK1			protein_coding
SPT5_T15_R2_peak_66	II	589288	589599	+	18	NA	promoter-TSS (YBR179C)	protein_coding-promoter-TSS (YBR179C)	-298	YBR180W	YBR180W	YBR180W			DTR1			protein_coding
SPT5_T15_R2_peak_101	III	211713	212156	+	18	NA	promoter-TSS (YCR047C)	protein_coding-promoter-TSS (YCR047C)	5	YCR048W	YCR048W	YCR048W			ARE1			protein_coding
SPT5_T15_R2_peak_798	XIV	417572	417779	+	18	NA	promoter-TSS (YNL111C)	protein_coding-promoter-TSS (YNL111C)	-373	YNL111C	YNL111C	YNL111C			CYB5			protein_coding
SPT5_T15_R2_peak_203	IV	1161710	1162222	+	18	NA	promoter-TSS (YDR343C)	protein_coding-promoter-TSS (YDR343C)	483	YDR344C	YDR344C	YDR344C			YDR344C			protein_coding
SPT5_T15_R2_peak_561	XI	166023	166371	+	18	NA	promoter-TSS (YKL150W)	protein_coding-promoter-TSS (YKL150W)	-267	YKL151C	YKL151C	YKL151C			YKL151C			protein_coding
SPT5_T15_R2_peak_336	V	492162	492399	+	18	NA	promoter-TSS (YER159C)	protein_coding-promoter-TSS (YER159C)	144	tR(ACG)E	tR(ACG)E	tR(ACG)E			tR(ACG)E			tRNA
SPT5_T15_R2_peak_663	XII	805251	805665	+	18	NA	promoter-TSS (YLR337C)	protein_coding-promoter-TSS (YLR337C)	-352	YLR337C	YLR337C	YLR337C			VRP1			protein_coding
SPT5_T15_R2_peak_12	I	190096	190541	+	18	NA	exon (YAR035W, exon 1 of 1)	protein_coding-exon (YAR035W, exon 1 of 1)	125	YAR035W	YAR035W	YAR035W			YAT1			protein_coding
SPT5_T15_R2_peak_986	XVI	770768	771031	+	18	NA	promoter-TSS (YPR119W)	protein_coding-promoter-TSS (YPR119W)	-754	YPR119W	YPR119W	YPR119W			CLB2			protein_coding
SPT5_T15_R2_peak_258	IX	222671	222864	+	18	NA	promoter-TSS (YIL074C)	protein_coding-promoter-TSS (YIL074C)	-277	YIL074C	YIL074C	YIL074C			SER33			protein_coding
SPT5_T15_R2_peak_110	III	315916	316421	+	18	NA	promoter-TSS (YCR108C)	protein_coding-promoter-TSS (YCR108C)	20	YCR108C	YCR108C	YCR108C			YCR108C			protein_coding
SPT5_T15_R2_peak_364	VII	110595	110780	+	18	NA	promoter-TSS (tH(GUG)G1)	tRNA-promoter-TSS (tH(GUG)G1)	9	tH(GUG)G1	tH(GUG)G1	tH(GUG)G1			tH(GUG)G1			tRNA
SPT5_T15_R2_peak_821	XIV	633804	634202	+	18	NA	promoter-TSS (YNR002C)	protein_coding-promoter-TSS (YNR002C)	-147	YNR002C	YNR002C	YNR002C			ATO2			protein_coding
SPT5_T15_R2_peak_862	XV	377939	378241	+	18	NA	promoter-TSS (YOR023C)	protein_coding-promoter-TSS (YOR023C)	-129	YOR025W	YOR025W	YOR025W			HST3			protein_coding
SPT5_T15_R2_peak_216	IV	1289025	1289504	+	18	NA	promoter-TSS (YDR408C)	protein_coding-promoter-TSS (YDR408C)	-142	YDR409W	YDR409W	YDR409W			SIZ1			protein_coding
SPT5_T15_R2_peak_269	IX	336143	336317	+	18	NA	promoter-TSS (YIL009C-A)	protein_coding-promoter-TSS (YIL009C-A)	-18	YIL009C-A	YIL009C-A	YIL009C-A			EST3			protein_coding
SPT5_T15_R2_peak_776	XIV	87275	87666	+	18	NA	promoter-TSS (YNL289W)	protein_coding-promoter-TSS (YNL289W)	-427	YNL289W	YNL289W	YNL289W			PCL1			protein_coding
SPT5_T15_R2_peak_705	XIII	236248	236505	+	18	NA	promoter-TSS (YML017W)	protein_coding-promoter-TSS (YML017W)	-212	YML017W	YML017W	YML017W			PSP2			protein_coding
SPT5_T15_R2_peak_407	VII	653903	654523	+	18	NA	promoter-TSS (YGR088W)	protein_coding-promoter-TSS (YGR088W)	-421	YGR088W	YGR088W	YGR088W			CTT1			protein_coding
SPT5_T15_R2_peak_980	XVI	682038	682694	+	18	NA	TTS (YPR066W)	protein_coding-TTS (YPR066W)	146	YPR067W	YPR067W	YPR067W			ISA2			protein_coding
SPT5_T15_R2_peak_874	XV	479394	480485	+	18	NA	promoter-TSS (YOR081C)	protein_coding-promoter-TSS (YOR081C)	-302	YOR082C	YOR082C	YOR082C			YOR082C			protein_coding
SPT5_T15_R2_peak_587	XI	393464	393669	+	18	NA	promoter-TSS (YKL023C-A)	protein_coding-promoter-TSS (YKL023C-A)	-155	YKL023W	YKL023W	YKL023W			YKL023W			protein_coding
SPT5_T15_R2_peak_226	IV	1385720	1386724	+	18	NA	promoter-TSS (YDR461C-A)	protein_coding-promoter-TSS (YDR461C-A)	149	YDR462W	YDR462W	YDR462W			MRPL28			protein_coding
SPT5_T15_R2_peak_934	XVI	105969	106933	+	18	NA	promoter-TSS (YPL232W)	protein_coding-promoter-TSS (YPL232W)	279	YPL233W	YPL233W	YPL233W			NSL1			protein_coding
SPT5_T15_R2_peak_339	V	544632	545490	+	18	NA	promoter-TSS (YER177W)	protein_coding-promoter-TSS (YER177W)	-550	YER177W	YER177W	YER177W			BMH1			protein_coding
SPT5_T15_R2_peak_476	VIII	382906	383144	+	18	NA	promoter-TSS (YHR141C)	protein_coding-promoter-TSS (YHR141C)	-274	YHR141C	YHR141C	YHR141C			RPL42B			protein_coding
SPT5_T15_R2_peak_275	IX	427271	427558	+	18	NA	Intergenic	Intergenic	-2901	YIR038C	YIR038C	YIR038C			GTT1			protein_coding
SPT5_T15_R2_peak_390	VII	432742	433968	+	18	NA	promoter-TSS (YGL035C)	protein_coding-promoter-TSS (YGL035C)	224	YGL034C	YGL034C	YGL034C			YGL034C			protein_coding
SPT5_T15_R2_peak_4	I	29801	29985	+	18	NA	Intergenic	Intergenic	-1674	YAL062W	YAL062W	YAL062W			GDH3			protein_coding
SPT5_T15_R2_peak_363	VII	94885	95624	+	18	NA	promoter-TSS (YGL209W)	protein_coding-promoter-TSS (YGL209W)	-604	YGL209W	YGL209W	YGL209W			MIG2			protein_coding
SPT5_T15_R2_peak_577	XI	327701	328356	+	18	NA	promoter-TSS (YKL060C)	protein_coding-promoter-TSS (YKL060C)	-541	YKL060C	YKL060C	YKL060C			FBA1			protein_coding
SPT5_T15_R2_peak_196	IV	1056004	1056226	+	18	NA	promoter-TSS (YDR297W)	protein_coding-promoter-TSS (YDR297W)	-436	YDR297W	YDR297W	YDR297W			SUR2			protein_coding
SPT5_T15_R2_peak_111	IV	174	587	+	18	NA	Intergenic	Intergenic	-1422	YDL248W	YDL248W	YDL248W			COS7			protein_coding
SPT5_T15_R2_peak_897	XV	761469	762388	+	18	NA	promoter-TSS (YOR224C)	protein_coding-promoter-TSS (YOR224C)	156	YOR226C	YOR226C	YOR226C			ISU2			protein_coding
SPT5_T15_R2_peak_380	VII	368315	368654	+	17	NA	promoter-TSS (YGL073W)	protein_coding-promoter-TSS (YGL073W)	-269	YGL073W	YGL073W	YGL073W			HSF1			protein_coding
SPT5_T15_R2_peak_540	X	646733	647289	+	17	NA	promoter-TSS (YJR119C)	protein_coding-promoter-TSS (YJR119C)	-115	YJR120W	YJR120W	YJR120W			YJR120W			protein_coding
SPT5_T15_R2_peak_156	IV	541461	542285	+	17	NA	promoter-TSS (YDR042C)	protein_coding-promoter-TSS (YDR042C)	-173	snR47	snR47	snR47			snR47			snoRNA
SPT5_T15_R2_peak_936	XVI	129745	130051	+	17	NA	promoter-TSS (YPL222W)	protein_coding-promoter-TSS (YPL222W)	-264	YPL222W	YPL222W	YPL222W			FMP40			protein_coding
SPT5_T15_R2_peak_6	I	34471	35060	+	17	NA	promoter-TSS (YAL060W)	protein_coding-promoter-TSS (YAL060W)	-390	YAL060W	YAL060W	YAL060W			BDH1			protein_coding
SPT5_T15_R2_peak_210	IV	1233655	1233975	+	17	NA	promoter-TSS (YDR379C-A)	protein_coding-promoter-TSS (YDR379C-A)	-298	YDR379C-A	YDR379C-A	YDR379C-A			SDH6			protein_coding
SPT5_T15_R2_peak_558	XI	142905	143428	+	17	NA	promoter-TSS (YKL164C)	protein_coding-promoter-TSS (YKL164C)	-347	YKL164C	YKL164C	YKL164C			PIR1			protein_coding
SPT5_T15_R2_peak_460	VIII	190160	190435	+	17	NA	promoter-TSS (YHR041C)	protein_coding-promoter-TSS (YHR041C)	-246	YHR042W	YHR042W	YHR042W			NCP1			protein_coding
SPT5_T15_R2_peak_638	XII	543432	543761	+	17	NA	promoter-TSS (YLR195C)	protein_coding-promoter-TSS (YLR195C)	-292	YLR195C	YLR195C	YLR195C			NMT1			protein_coding
SPT5_T15_R2_peak_18	II	45101	45634	+	17	NA	promoter-TSS (YBL092W)	protein_coding-promoter-TSS (YBL092W)	-449	YBL093C	YBL093C	YBL093C			ROX3			protein_coding
SPT5_T15_R2_peak_126	IV	221970	222196	+	17	NA	promoter-TSS (YDL133C-A)	protein_coding-promoter-TSS (YDL133C-A)	-282	YDL133C-A	YDL133C-A	YDL133C-A			RPL41B			protein_coding
SPT5_T15_R2_peak_5	I	32979	33579	+	17	NA	promoter-TSS (YAL061W)	protein_coding-promoter-TSS (YAL061W)	-169	YAL061W	YAL061W	YAL061W			BDH2			protein_coding
SPT5_T15_R2_peak_140	IV	368659	369730	+	17	NA	promoter-TSS (YDL047W)	protein_coding-promoter-TSS (YDL047W)	-577	YDL047W	YDL047W	YDL047W			SIT4			protein_coding
SPT5_T15_R2_peak_756	XIII	835028	835233	+	17	NA	promoter-TSS (YMR282C)	protein_coding-promoter-TSS (YMR282C)	-32	YMR282C	YMR282C	YMR282C			AEP2			protein_coding
SPT5_T15_R2_peak_950	XVI	321782	321995	+	17	NA	promoter-TSS (YPL120W)	protein_coding-promoter-TSS (YPL120W)	-183	YPL120W	YPL120W	YPL120W			VPS30			protein_coding
SPT5_T15_R2_peak_991	XVI	821674	822604	+	17	NA	promoter-TSS (YPR144C)	protein_coding-promoter-TSS (YPR144C)	407	snR45	snR45	snR45			snR45			snoRNA
SPT5_T15_R2_peak_412	VII	732660	734088	+	17	NA	promoter-TSS (YGR121C)	protein_coding-promoter-TSS (YGR121C)	-38	YGR121W-A	YGR121W-A	YGR121W-A			YGR121W-A			protein_coding
SPT5_T15_R2_peak_395	VII	525622	525885	+	17	NA	exon (YGR019W, exon 1 of 1)	protein_coding-exon (YGR019W, exon 1 of 1)	524	YGR019W	YGR019W	YGR019W			UGA1			protein_coding
SPT5_T15_R2_peak_175	IV	750970	751298	+	17	NA	promoter-TSS (YDR146C)	protein_coding-promoter-TSS (YDR146C)	-392	YDR146C	YDR146C	YDR146C			SWI5			protein_coding
SPT5_T15_R2_peak_614	XII	214571	215036	+	17	NA	promoter-TSS (YLR035C)	protein_coding-promoter-TSS (YLR035C)	152	tA(UGC)L	tA(UGC)L	tA(UGC)L			tA(UGC)L			tRNA
SPT5_T15_R2_peak_833	XV	55200	55480	+	17	NA	promoter-TSS (YOL142W)	protein_coding-promoter-TSS (YOL142W)	-218	YOL142W	YOL142W	YOL142W			RRP40			protein_coding
SPT5_T15_R2_peak_445	VII	1076062	1076268	+	17	NA	promoter-TSS (YGR289C)	protein_coding-promoter-TSS (YGR289C)	339	YGR291C	YGR291C	YGR291C			YGR291C			protein_coding
SPT5_T15_R2_peak_938	XVI	163707	164017	+	17	NA	promoter-TSS (YPL204W)	protein_coding-promoter-TSS (YPL204W)	-265	YPL206C	YPL206C	YPL206C			PGC1			protein_coding
SPT5_T15_R2_peak_152	IV	519604	519855	+	17	NA	promoter-TSS (YDR034C-C)	protein_coding-promoter-TSS (YDR034C-C)	-14	tL(UAA)D	tL(UAA)D	tL(UAA)D			tL(UAA)D			tRNA
SPT5_T15_R2_peak_854	XV	288291	288530	+	17	NA	promoter-TSS (YOL019W)	protein_coding-promoter-TSS (YOL019W)	-10	YOL019W-A	YOL019W-A	YOL019W-A			YOL019W-A			protein_coding
SPT5_T15_R2_peak_861	XV	370932	371567	+	17	NA	promoter-TSS (YOR020C)	protein_coding-promoter-TSS (YOR020C)	-405	YOR020C	YOR020C	YOR020C			HSP10			protein_coding
SPT5_T15_R2_peak_400	VII	581625	581857	+	17	NA	promoter-TSS (YGR043C)	protein_coding-promoter-TSS (YGR043C)	-305	YGR043C	YGR043C	YGR043C			NQM1			protein_coding
SPT5_T15_R2_peak_302	V	238290	238781	+	17	NA	promoter-TSS (YER044C)	protein_coding-promoter-TSS (YER044C)	-519	YER044C	YER044C	YER044C			ERG28			protein_coding
SPT5_T15_R2_peak_691	XIII	91182	92142	+	17	NA	promoter-TSS (YML088W)	protein_coding-promoter-TSS (YML088W)	-253	YML089C	YML089C	YML089C			YML089C			protein_coding
SPT5_T15_R2_peak_524	X	454916	455949	+	17	NA	promoter-TSS (YJR009C)	protein_coding-promoter-TSS (YJR009C)	-751	YJR009C	YJR009C	YJR009C			TDH2			protein_coding
SPT5_T15_R2_peak_996	XVI	887746	887978	+	17	NA	promoter-TSS (YPR173C)	protein_coding-promoter-TSS (YPR173C)	-25	YPR173C	YPR173C	YPR173C			VPS4			protein_coding
SPT5_T15_R2_peak_213	IV	1251541	1251923	+	17	NA	promoter-TSS (YDR389W)	protein_coding-promoter-TSS (YDR389W)	-805	YDR389W	YDR389W	YDR389W			SAC7			protein_coding
SPT5_T15_R2_peak_816	XIV	578682	579190	+	17	NA	promoter-TSS (YNL027W)	protein_coding-promoter-TSS (YNL027W)	-163	YNL029C	YNL029C	YNL029C			KTR5			protein_coding
